alpha,gamma,c,mean_energy
0.4111111111111111,0.17777777777777778,0.08,-2.591561417768884
0.4111111111111111,0.25555555555555554,0.01,-2.6410245135593056
0.4111111111111111,0.25555555555555554,0.017777777777777778,-2.3719563110314335
0.4111111111111111,0.25555555555555554,0.025555555555555557,-2.4203713106037528
0.4111111111111111,0.25555555555555554,0.03333333333333333,-2.39890428261129
0.4111111111111111,0.25555555555555554,0.04111111111111111,-2.5141207443045976
0.4111111111111111,0.25555555555555554,0.04888888888888889,-2.5909286237219153
0.4111111111111111,0.25555555555555554,0.05666666666666667,-2.6612641738642493
0.4111111111111111,0.25555555555555554,0.06444444444444444,-2.6732486456409084
0.4111111111111111,0.25555555555555554,0.07222222222222223,-2.500738571493401
0.4111111111111111,0.25555555555555554,0.08,-2.4351311195409036
0.4111111111111111,0.33333333333333337,0.01,-2.497868181483612
0.4111111111111111,0.33333333333333337,0.017777777777777778,-2.6330582734356196
0.4111111111111111,0.33333333333333337,0.025555555555555557,-2.632667229050301
0.4111111111111111,0.33333333333333337,0.03333333333333333,-2.619886756722813
0.4111111111111111,0.33333333333333337,0.04111111111111111,-1.7470680393029827
0.4111111111111111,0.33333333333333337,0.04888888888888889,-2.614116460137135
0.4111111111111111,0.33333333333333337,0.05666666666666667,-2.1029907597407105
0.4111111111111111,0.33333333333333337,0.06444444444444444,-2.43053649861906
0.4111111111111111,0.33333333333333337,0.07222222222222223,-2.4266187645861925
0.4111111111111111,0.33333333333333337,0.08,-2.508657591836022
0.4111111111111111,0.4111111111111111,0.01,-2.3948258246864436
0.4111111111111111,0.4111111111111111,0.017777777777777778,-2.552149600032408
0.4111111111111111,0.4111111111111111,0.025555555555555557,-2.567092001551503
0.4111111111111111,0.4111111111111111,0.03333333333333333,-2.3513567956110943
0.4111111111111111,0.4111111111111111,0.04111111111111111,-2.3777098154579774
0.4111111111111111,0.4111111111111111,0.04888888888888889,-2.14770616586774
0.4111111111111111,0.4111111111111111,0.05666666666666667,-2.655616558987442
0.4111111111111111,0.4111111111111111,0.06444444444444444,-2.5877871564803434
0.4111111111111111,0.4111111111111111,0.07222222222222223,-2.3180677735591706
0.4111111111111111,0.4111111111111111,0.08,-2.419798490457415
0.4111111111111111,0.48888888888888893,0.01,-2.743125083562384
0.4111111111111111,0.48888888888888893,0.017777777777777778,-2.208207960702358
0.4111111111111111,0.48888888888888893,0.025555555555555557,-2.8058413075113036
0.4111111111111111,0.48888888888888893,0.03333333333333333,-2.500532766980096
0.4111111111111111,0.48888888888888893,0.04111111111111111,-3.0032879331459346
0.4111111111111111,0.48888888888888893,0.04888888888888889,-2.3930634129560304
0.4111111111111111,0.48888888888888893,0.05666666666666667,-2.699807021734024
0.4111111111111111,0.48888888888888893,0.06444444444444444,-2.2616692214978613
0.4111111111111111,0.48888888888888893,0.07222222222222223,-2.502428812999997
0.4111111111111111,0.48888888888888893,0.08,-2.627452917289881
0.4111111111111111,0.5666666666666667,0.01,-2.6318171567664765
0.4111111111111111,0.5666666666666667,0.017777777777777778,-1.9986039205368473
0.4111111111111111,0.5666666666666667,0.025555555555555557,-2.821117394133822
0.4111111111111111,0.5666666666666667,0.03333333333333333,-2.0951507878190028
0.4111111111111111,0.5666666666666667,0.04111111111111111,-2.433101773144795
0.4111111111111111,0.5666666666666667,0.04888888888888889,-2.3984103224191062
0.4111111111111111,0.5666666666666667,0.05666666666666667,-2.7317328843903166
0.4111111111111111,0.5666666666666667,0.06444444444444444,-2.4078633106056238
0.4111111111111111,0.5666666666666667,0.07222222222222223,-2.1985776827344408
0.4111111111111111,0.5666666666666667,0.08,-2.411622345027569
0.4111111111111111,0.6444444444444445,0.01,-2.6869718843144312
0.4111111111111111,0.6444444444444445,0.017777777777777778,-2.247784329018129
0.4111111111111111,0.6444444444444445,0.025555555555555557,-2.5911554265985437
0.4111111111111111,0.6444444444444445,0.03333333333333333,-2.7380422543872536
0.4111111111111111,0.6444444444444445,0.04111111111111111,-2.328560754458636
0.4111111111111111,0.6444444444444445,0.04888888888888889,-2.2383239071057743
0.4111111111111111,0.6444444444444445,0.05666666666666667,-2.6614732623592596
0.4111111111111111,0.6444444444444445,0.06444444444444444,-2.2969188433409657
0.4111111111111111,0.6444444444444445,0.07222222222222223,-2.6287884379101674
0.4111111111111111,0.6444444444444445,0.08,-2.395567466977419
0.4111111111111111,0.7222222222222222,0.01,-2.8581670522368805
0.4111111111111111,0.7222222222222222,0.017777777777777778,-2.5162935125595873
0.4111111111111111,0.7222222222222222,0.025555555555555557,-2.0628731993912472
0.4111111111111111,0.7222222222222222,0.03333333333333333,-2.813092896286201
0.4111111111111111,0.7222222222222222,0.04111111111111111,-2.3605325187311896
0.4111111111111111,0.7222222222222222,0.04888888888888889,-2.2098599605020985
0.4111111111111111,0.7222222222222222,0.05666666666666667,-2.2810529929364582
0.4111111111111111,0.7222222222222222,0.06444444444444444,-2.570139620229102
0.4111111111111111,0.7222222222222222,0.07222222222222223,-2.5030113640710345
0.4111111111111111,0.7222222222222222,0.08,-2.4227482477576046
0.4111111111111111,0.8,0.01,-2.6310024438644284
0.4111111111111111,0.8,0.017777777777777778,-2.478099485940402
0.4111111111111111,0.8,0.025555555555555557,-2.4255969905078794
0.4111111111111111,0.8,0.03333333333333333,-2.790553155941561
0.4111111111111111,0.8,0.04111111111111111,-2.4368858619273674
0.4111111111111111,0.8,0.04888888888888889,-2.4226582931403056
0.4111111111111111,0.8,0.05666666666666667,-2.4139635953167735
0.4111111111111111,0.8,0.06444444444444444,-2.322515037422049
0.4111111111111111,0.8,0.07222222222222223,-2.8533295706920425
0.4111111111111111,0.8,0.08,-2.4009931065988086
0.48888888888888893,0.1,0.01,-2.2303211512512697
0.48888888888888893,0.1,0.017777777777777778,-2.6443271741548275
0.48888888888888893,0.1,0.025555555555555557,-2.3581548331413034
0.48888888888888893,0.1,0.03333333333333333,-1.8144309274338855
0.48888888888888893,0.1,0.04111111111111111,-2.2900541347007675
0.48888888888888893,0.1,0.04888888888888889,-2.4061707178419605
0.48888888888888893,0.1,0.05666666666666667,-2.390103613160455
0.48888888888888893,0.1,0.06444444444444444,-2.3727826912302463
0.48888888888888893,0.1,0.07222222222222223,-2.3821945032907648
0.48888888888888893,0.1,0.08,-2.520905943700253
0.48888888888888893,0.17777777777777778,0.01,-2.5874015081084165
0.48888888888888893,0.17777777777777778,0.017777777777777778,-2.3473747448182074
0.48888888888888893,0.17777777777777778,0.025555555555555557,-2.3772756601558753
0.48888888888888893,0.17777777777777778,0.03333333333333333,-2.041144646328996
0.48888888888888893,0.17777777777777778,0.04111111111111111,-2.4681324819433903
0.48888888888888893,0.17777777777777778,0.04888888888888889,-2.7533821701720838
0.48888888888888893,0.17777777777777778,0.05666666666666667,-2.6564834973552736
0.48888888888888893,0.17777777777777778,0.06444444444444444,-2.628261893920935
0.48888888888888893,0.17777777777777778,0.07222222222222223,-2.7174293488406183
0.48888888888888893,0.17777777777777778,0.08,-2.4265816752657767
0.48888888888888893,0.25555555555555554,0.01,-2.6003649679115375
0.48888888888888893,0.25555555555555554,0.017777777777777778,-2.119394894780889
0.48888888888888893,0.25555555555555554,0.025555555555555557,-2.3232876062153336
0.48888888888888893,0.25555555555555554,0.03333333333333333,-2.708070508334585
0.48888888888888893,0.25555555555555554,0.04111111111111111,-2.1142088259218204
0.48888888888888893,0.25555555555555554,0.04888888888888889,-1.997730617406443
0.48888888888888893,0.25555555555555554,0.05666666666666667,-2.7826397238747234
0.48888888888888893,0.25555555555555554,0.06444444444444444,-2.659638550405061
0.48888888888888893,0.25555555555555554,0.07222222222222223,-2.150205412433726
0.48888888888888893,0.25555555555555554,0.08,-2.552903053030454
0.48888888888888893,0.33333333333333337,0.01,-2.380253205460849
0.48888888888888893,0.33333333333333337,0.017777777777777778,-2.4254608947272
0.48888888888888893,0.33333333333333337,0.025555555555555557,-2.487438815576982
0.48888888888888893,0.33333333333333337,0.03333333333333333,-2.8646517431192633
0.48888888888888893,0.33333333333333337,0.04111111111111111,-2.5669963688064454
0.48888888888888893,0.33333333333333337,0.04888888888888889,-2.3178097414948757
0.48888888888888893,0.33333333333333337,0.05666666666666667,-2.3173965726124104
0.48888888888888893,0.33333333333333337,0.06444444444444444,-2.118311844864425
0.48888888888888893,0.33333333333333337,0.07222222222222223,-1.8208740972938604
0.48888888888888893,0.33333333333333337,0.08,-2.5903441998164674
0.48888888888888893,0.4111111111111111,0.01,-2.429601771796472
0.48888888888888893,0.4111111111111111,0.017777777777777778,-2.00984203481065
0.48888888888888893,0.4111111111111111,0.025555555555555557,-1.8523448475433901
0.48888888888888893,0.4111111111111111,0.03333333333333333,-2.3375194780436237
0.48888888888888893,0.4111111111111111,0.04111111111111111,-2.8478631057839765
0.48888888888888893,0.4111111111111111,0.04888888888888889,-2.164125459488583
0.48888888888888893,0.4111111111111111,0.05666666666666667,-2.2127555409025743
0.48888888888888893,0.4111111111111111,0.06444444444444444,-1.9202796291603854
0.48888888888888893,0.4111111111111111,0.07222222222222223,-2.4941506280547947
0.48888888888888893,0.4111111111111111,0.08,-2.27637305504375
0.48888888888888893,0.48888888888888893,0.01,-2.466454818472089
0.48888888888888893,0.48888888888888893,0.017777777777777778,-2.1636539903222665
0.48888888888888893,0.48888888888888893,0.025555555555555557,-2.5098362149305706
0.48888888888888893,0.48888888888888893,0.03333333333333333,-2.8115570376842323
0.48888888888888893,0.48888888888888893,0.04111111111111111,-2.4584515424729894
0.48888888888888893,0.48888888888888893,0.04888888888888889,-2.8350403193508162
0.48888888888888893,0.48888888888888893,0.05666666666666667,-2.0800222565375046
0.48888888888888893,0.48888888888888893,0.06444444444444444,-2.4289578186723224
0.48888888888888893,0.48888888888888893,0.07222222222222223,-2.0747779341708603
0.48888888888888893,0.48888888888888893,0.08,-2.410357362670561
0.48888888888888893,0.5666666666666667,0.01,-2.5946517667980684
0.48888888888888893,0.5666666666666667,0.017777777777777778,-2.484634132968465
0.48888888888888893,0.5666666666666667,0.025555555555555557,-2.6575350513088893
0.48888888888888893,0.5666666666666667,0.03333333333333333,-2.664156455755839
0.48888888888888893,0.5666666666666667,0.04111111111111111,-1.9560375993492685
0.48888888888888893,0.5666666666666667,0.04888888888888889,-2.7026983732711343
0.48888888888888893,0.5666666666666667,0.05666666666666667,-2.966655422486879
0.48888888888888893,0.5666666666666667,0.06444444444444444,-2.7482852830765756
0.48888888888888893,0.5666666666666667,0.07222222222222223,-2.6827395833789263
0.48888888888888893,0.5666666666666667,0.08,-2.380525767695873
0.48888888888888893,0.6444444444444445,0.01,-2.6030995751967003
0.48888888888888893,0.6444444444444445,0.017777777777777778,-2.0224167918036766
0.48888888888888893,0.6444444444444445,0.025555555555555557,-2.217361720863495
0.48888888888888893,0.6444444444444445,0.03333333333333333,-2.861623088661129
0.48888888888888893,0.6444444444444445,0.04111111111111111,-1.9710564309954506
0.48888888888888893,0.6444444444444445,0.04888888888888889,-2.176232889092854
0.48888888888888893,0.6444444444444445,0.05666666666666667,-2.301794123482518
0.48888888888888893,0.6444444444444445,0.06444444444444444,-1.9968419922502676
0.48888888888888893,0.6444444444444445,0.07222222222222223,-2.473351325570974
0.48888888888888893,0.6444444444444445,0.08,-2.3957381191363583
0.48888888888888893,0.7222222222222222,0.01,-2.5801151118551107
0.48888888888888893,0.7222222222222222,0.017777777777777778,-2.4007423603061513
0.48888888888888893,0.7222222222222222,0.025555555555555557,-2.4172326657490135
0.48888888888888893,0.7222222222222222,0.03333333333333333,-2.719508277244761
0.48888888888888893,0.7222222222222222,0.04111111111111111,-2.069989265548984
0.48888888888888893,0.7222222222222222,0.04888888888888889,-2.463754116730382
0.48888888888888893,0.7222222222222222,0.05666666666666667,-2.372712164913516
0.48888888888888893,0.7222222222222222,0.06444444444444444,-2.6452753148526744
0.48888888888888893,0.7222222222222222,0.07222222222222223,-2.888695760670277
0.48888888888888893,0.7222222222222222,0.08,-2.3569840038533405
0.48888888888888893,0.8,0.01,-2.800750109137757
0.48888888888888893,0.8,0.017777777777777778,-2.3628054548213426
0.48888888888888893,0.8,0.025555555555555557,-2.5739450991130037
0.48888888888888893,0.8,0.03333333333333333,-1.9606851393131586
0.48888888888888893,0.8,0.04111111111111111,-2.29366115750061
0.48888888888888893,0.8,0.04888888888888889,-2.6810579882155223
0.48888888888888893,0.8,0.05666666666666667,-2.83663498978113
0.48888888888888893,0.8,0.06444444444444444,-2.727398370194473
0.48888888888888893,0.8,0.07222222222222223,-2.343102006634738
0.48888888888888893,0.8,0.08,-2.677241200316368
0.5666666666666667,0.1,0.01,-2.942473121856002
0.5666666666666667,0.1,0.017777777777777778,-2.7371042606020546
0.5666666666666667,0.1,0.025555555555555557,-2.7457625493127105
0.5666666666666667,0.1,0.03333333333333333,-2.2470878463957016
0.5666666666666667,0.1,0.04111111111111111,-2.6408449434618877
0.5666666666666667,0.1,0.04888888888888889,-2.7424207187716667
0.5666666666666667,0.1,0.05666666666666667,-2.6741354826343606
0.5666666666666667,0.1,0.06444444444444444,-2.268580465935238
0.5666666666666667,0.1,0.07222222222222223,-2.332160754435799
0.5666666666666667,0.1,0.08,-2.6111275905143057
0.5666666666666667,0.17777777777777778,0.01,-1.907183584277258
0.5666666666666667,0.17777777777777778,0.017777777777777778,-2.668529157230936
0.5666666666666667,0.17777777777777778,0.025555555555555557,-2.5765551369534694
0.5666666666666667,0.17777777777777778,0.03333333333333333,-2.408682009765699
0.5666666666666667,0.17777777777777778,0.04111111111111111,-2.2669754751982545
0.5666666666666667,0.17777777777777778,0.04888888888888889,-2.1340698963338807
0.5666666666666667,0.17777777777777778,0.05666666666666667,-2.5775620408212103
0.5666666666666667,0.17777777777777778,0.06444444444444444,-2.4867801952659976
0.5666666666666667,0.17777777777777778,0.07222222222222223,-2.5126374270405463
0.5666666666666667,0.17777777777777778,0.08,-2.222283968533559
0.5666666666666667,0.25555555555555554,0.01,-2.7571363954139336
0.5666666666666667,0.25555555555555554,0.017777777777777778,-2.492045608028258
0.5666666666666667,0.25555555555555554,0.025555555555555557,-2.6221595568527025
0.5666666666666667,0.25555555555555554,0.03333333333333333,-2.0320576097401974
0.5666666666666667,0.25555555555555554,0.04111111111111111,-2.535319453213299
0.5666666666666667,0.25555555555555554,0.04888888888888889,-2.5942192744202544
0.5666666666666667,0.25555555555555554,0.05666666666666667,-2.003207826871038
0.5666666666666667,0.25555555555555554,0.06444444444444444,-2.185017061183726
0.5666666666666667,0.25555555555555554,0.07222222222222223,-2.2322401335739386
0.5666666666666667,0.25555555555555554,0.08,-2.596432850222748
0.5666666666666667,0.33333333333333337,0.01,-2.8785873316028763
0.5666666666666667,0.33333333333333337,0.017777777777777778,-2.598598916591392
0.5666666666666667,0.33333333333333337,0.025555555555555557,-2.4865609546446015
0.5666666666666667,0.33333333333333337,0.03333333333333333,-2.081206818414583
0.5666666666666667,0.33333333333333337,0.04111111111111111,-2.055240893488363
0.5666666666666667,0.33333333333333337,0.04888888888888889,-2.6396095138121645
0.5666666666666667,0.33333333333333337,0.05666666666666667,-1.5284354473369928
0.5666666666666667,0.33333333333333337,0.06444444444444444,-2.8423668674453384
0.5666666666666667,0.33333333333333337,0.07222222222222223,-2.4076395067559133
0.5666666666666667,0.33333333333333337,0.08,-2.493404670475476
0.5666666666666667,0.4111111111111111,0.01,-2.3958799668321253
0.5666666666666667,0.4111111111111111,0.017777777777777778,-2.4683050233389876
0.5666666666666667,0.4111111111111111,0.025555555555555557,-2.653885613492892
0.5666666666666667,0.4111111111111111,0.03333333333333333,-2.4307206617268466
0.5666666666666667,0.4111111111111111,0.04111111111111111,-2.361836358898574
0.5666666666666667,0.4111111111111111,0.04888888888888889,-2.537817963523639
0.5666666666666667,0.4111111111111111,0.05666666666666667,-2.145018585537613
0.5666666666666667,0.4111111111111111,0.06444444444444444,-2.5615180282997576
0.5666666666666667,0.4111111111111111,0.07222222222222223,-2.41993356125196
0.5666666666666667,0.4111111111111111,0.08,-2.147492716956184
0.5666666666666667,0.48888888888888893,0.01,-2.4154255326828857
0.5666666666666667,0.48888888888888893,0.017777777777777778,-2.4209157903067835
0.5666666666666667,0.48888888888888893,0.025555555555555557,-2.329647387597548
0.5666666666666667,0.48888888888888893,0.03333333333333333,-2.0762202844519075
0.5666666666666667,0.48888888888888893,0.04111111111111111,-2.471524736174973
0.5666666666666667,0.48888888888888893,0.04888888888888889,-2.3161960851162924
0.5666666666666667,0.48888888888888893,0.05666666666666667,-2.601476801856539
0.5666666666666667,0.48888888888888893,0.06444444444444444,-1.8910073948582586
0.5666666666666667,0.48888888888888893,0.07222222222222223,-2.097767045861627
0.5666666666666667,0.48888888888888893,0.08,-2.2172056312225674
0.5666666666666667,0.5666666666666667,0.01,-2.238127894050783
0.5666666666666667,0.5666666666666667,0.017777777777777778,-2.372776948948264
0.5666666666666667,0.5666666666666667,0.025555555555555557,-2.618256171827472
0.5666666666666667,0.5666666666666667,0.03333333333333333,-2.6025360478045303
0.5666666666666667,0.5666666666666667,0.04111111111111111,-2.2309062554505905
0.5666666666666667,0.5666666666666667,0.04888888888888889,-2.76922999521691
0.5666666666666667,0.5666666666666667,0.05666666666666667,-2.2305971604494106
0.5666666666666667,0.5666666666666667,0.06444444444444444,-2.3642949291918187
0.5666666666666667,0.5666666666666667,0.07222222222222223,-3.012544484962267
0.5666666666666667,0.5666666666666667,0.08,-2.5528387514876405
0.5666666666666667,0.6444444444444445,0.01,-2.521177743499848
0.5666666666666667,0.6444444444444445,0.017777777777777778,-2.2818014871165757
0.5666666666666667,0.6444444444444445,0.025555555555555557,-2.259536852185412
0.5666666666666667,0.6444444444444445,0.03333333333333333,-1.953550616132721
0.5666666666666667,0.6444444444444445,0.04111111111111111,-2.801093657581358
0.5666666666666667,0.6444444444444445,0.04888888888888889,-2.3971572535906938
0.5666666666666667,0.6444444444444445,0.05666666666666667,-2.4460502435910674
0.5666666666666667,0.6444444444444445,0.06444444444444444,-2.342353128117487
0.5666666666666667,0.6444444444444445,0.07222222222222223,-1.9918700040969717
0.5666666666666667,0.6444444444444445,0.08,-2.3209211033894377
0.5666666666666667,0.7222222222222222,0.01,-2.3652027771224984
0.5666666666666667,0.7222222222222222,0.017777777777777778,-2.28777215320301
0.5666666666666667,0.7222222222222222,0.025555555555555557,-2.370054543831003
0.5666666666666667,0.7222222222222222,0.03333333333333333,-2.6819213373553197
0.5666666666666667,0.7222222222222222,0.04111111111111111,-2.474579681583967
0.5666666666666667,0.7222222222222222,0.04888888888888889,-2.06785499793605
0.5666666666666667,0.7222222222222222,0.05666666666666667,-2.4201627305816595
0.5666666666666667,0.7222222222222222,0.06444444444444444,-2.5703713033450883
0.5666666666666667,0.7222222222222222,0.07222222222222223,-2.3911641706238167
0.5666666666666667,0.7222222222222222,0.08,-2.120291744340325
0.5666666666666667,0.8,0.01,-2.1412786981186267
0.5666666666666667,0.8,0.017777777777777778,-2.5778592546127754
0.5666666666666667,0.8,0.025555555555555557,-2.552938204447449
0.5666666666666667,0.8,0.03333333333333333,-2.513323813288744
0.5666666666666667,0.8,0.04111111111111111,-2.4635915281553356
0.5666666666666667,0.8,0.04888888888888889,-2.053161397311521
0.5666666666666667,0.8,0.05666666666666667,-2.315112989957437
0.5666666666666667,0.8,0.06444444444444444,-2.466924447092213
0.5666666666666667,0.8,0.07222222222222223,-2.369021590532513
0.5666666666666667,0.8,0.08,-2.4303672120877873
0.6444444444444445,0.1,0.01,-2.446132501352552
0.6444444444444445,0.1,0.017777777777777778,-2.1499448223363045
0.6444444444444445,0.1,0.025555555555555557,-2.4563641190091947
0.6444444444444445,0.1,0.03333333333333333,-1.7750208465998132
0.6444444444444445,0.1,0.04111111111111111,-2.424066424624862
0.6444444444444445,0.1,0.04888888888888889,-2.671806686931639
0.6444444444444445,0.1,0.05666666666666667,-1.8797404454891187
0.6444444444444445,0.1,0.06444444444444444,-2.235537526054577
0.6444444444444445,0.1,0.07222222222222223,-2.5385649290173617
0.6444444444444445,0.1,0.08,-2.834481730336708
0.6444444444444445,0.17777777777777778,0.01,-2.07177385564826
0.6444444444444445,0.17777777777777778,0.017777777777777778,-2.7156153594692425
0.6444444444444445,0.17777777777777778,0.025555555555555557,-2.3487674914517895
0.6444444444444445,0.17777777777777778,0.03333333333333333,-2.463765810772035
0.6444444444444445,0.17777777777777778,0.04111111111111111,-2.1806427403466064
0.6444444444444445,0.17777777777777778,0.04888888888888889,-2.591165911861713
0.6444444444444445,0.17777777777777778,0.05666666666666667,-2.6627304364165107
0.6444444444444445,0.17777777777777778,0.06444444444444444,-2.529640480684167
0.6444444444444445,0.17777777777777778,0.07222222222222223,-2.5081188296539056
0.6444444444444445,0.17777777777777778,0.08,-1.9785645967949148
0.6444444444444445,0.25555555555555554,0.01,-2.5936124758315455
0.6444444444444445,0.25555555555555554,0.017777777777777778,-2.5984957768297585
0.6444444444444445,0.25555555555555554,0.025555555555555557,-2.650344682291196
0.6444444444444445,0.25555555555555554,0.03333333333333333,-2.141178924949466
0.6444444444444445,0.25555555555555554,0.04111111111111111,-2.3899007885438097
0.6444444444444445,0.25555555555555554,0.04888888888888889,-2.7110501134241702
0.6444444444444445,0.25555555555555554,0.05666666666666667,-2.3521725122833863
0.6444444444444445,0.25555555555555554,0.06444444444444444,-2.4017590565349325
0.6444444444444445,0.25555555555555554,0.07222222222222223,-2.7936260802429635
0.6444444444444445,0.25555555555555554,0.08,-2.6145018305902274
0.6444444444444445,0.33333333333333337,0.01,-2.27925336943683
0.6444444444444445,0.33333333333333337,0.017777777777777778,-2.3996476289537862
0.6444444444444445,0.33333333333333337,0.025555555555555557,-2.5749587016198223
0.6444444444444445,0.33333333333333337,0.03333333333333333,-2.4829372551872577
0.6444444444444445,0.33333333333333337,0.04111111111111111,-2.64102419078061
0.6444444444444445,0.33333333333333337,0.04888888888888889,-2.194784844521483
0.6444444444444445,0.33333333333333337,0.05666666666666667,-2.4362127560768676
0.6444444444444445,0.33333333333333337,0.06444444444444444,-2.427741815372037
0.6444444444444445,0.33333333333333337,0.07222222222222223,-2.504366761342768
0.6444444444444445,0.33333333333333337,0.08,-1.755648403750482
0.6444444444444445,0.4111111111111111,0.01,-2.088668247855932
0.6444444444444445,0.4111111111111111,0.017777777777777778,-2.391751154821253
0.6444444444444445,0.4111111111111111,0.025555555555555557,-2.4177559064491794
0.6444444444444445,0.4111111111111111,0.03333333333333333,-2.212718121658602
0.6444444444444445,0.4111111111111111,0.04111111111111111,-2.432119089590152
0.6444444444444445,0.4111111111111111,0.04888888888888889,-2.478703645146014
0.6444444444444445,0.4111111111111111,0.05666666666666667,-2.5686720821999742
0.6444444444444445,0.4111111111111111,0.06444444444444444,-2.1194273127474075
0.6444444444444445,0.4111111111111111,0.07222222222222223,-2.6296850344127267
0.6444444444444445,0.4111111111111111,0.08,-2.186877066185442
0.6444444444444445,0.48888888888888893,0.01,-2.3043782458069155
0.6444444444444445,0.48888888888888893,0.017777777777777778,-2.4864827899527056
0.6444444444444445,0.48888888888888893,0.025555555555555557,-2.5221831327031117
0.6444444444444445,0.48888888888888893,0.03333333333333333,-2.778937669924837
0.6444444444444445,0.48888888888888893,0.04111111111111111,-2.326170098274389
0.6444444444444445,0.48888888888888893,0.04888888888888889,-2.2057913950343924
0.6444444444444445,0.48888888888888893,0.05666666666666667,-2.420394715767988
0.6444444444444445,0.48888888888888893,0.06444444444444444,-2.8846242815229997
0.6444444444444445,0.48888888888888893,0.07222222222222223,-2.294622867114444
0.6444444444444445,0.48888888888888893,0.08,-2.654273341188774
0.6444444444444445,0.5666666666666667,0.01,-2.5199148527652993
0.6444444444444445,0.5666666666666667,0.017777777777777778,-2.273330868134222
0.6444444444444445,0.5666666666666667,0.025555555555555557,-2.619882911492692
0.6444444444444445,0.5666666666666667,0.03333333333333333,-2.280164203914483
0.6444444444444445,0.5666666666666667,0.04111111111111111,-2.028342390513444
0.6444444444444445,0.5666666666666667,0.04888888888888889,-2.1724291004595946
0.6444444444444445,0.5666666666666667,0.05666666666666667,-2.646091840431209
0.6444444444444445,0.5666666666666667,0.06444444444444444,-2.6243435318033432
0.6444444444444445,0.5666666666666667,0.07222222222222223,-2.589057328897902
0.6444444444444445,0.5666666666666667,0.08,-2.748054799293667
0.6444444444444445,0.6444444444444445,0.01,-2.5509095639056696
0.6444444444444445,0.6444444444444445,0.017777777777777778,-2.9148225072976133
0.6444444444444445,0.6444444444444445,0.025555555555555557,-2.603157780300338
0.6444444444444445,0.6444444444444445,0.03333333333333333,-2.516014677395439
0.6444444444444445,0.6444444444444445,0.04111111111111111,-2.3322221870445268
0.6444444444444445,0.6444444444444445,0.04888888888888889,-2.4380111075541935
0.6444444444444445,0.6444444444444445,0.05666666666666667,-2.468057973010685
0.6444444444444445,0.6444444444444445,0.06444444444444444,-2.685546851877752
0.6444444444444445,0.6444444444444445,0.07222222222222223,-2.3906335917413495
0.6444444444444445,0.6444444444444445,0.08,-2.2618384824182813
0.6444444444444445,0.7222222222222222,0.01,-2.2538842490186846
0.6444444444444445,0.7222222222222222,0.017777777777777778,-2.1385509456072147
0.6444444444444445,0.7222222222222222,0.025555555555555557,-2.6582703126740688
0.6444444444444445,0.7222222222222222,0.03333333333333333,-2.3954095369192023
0.6444444444444445,0.7222222222222222,0.04111111111111111,-2.4720743612748173
0.6444444444444445,0.7222222222222222,0.04888888888888889,-2.8660056261998017
0.6444444444444445,0.7222222222222222,0.05666666666666667,-2.4706685637182546
0.6444444444444445,0.7222222222222222,0.06444444444444444,-2.2453442548364633
0.6444444444444445,0.7222222222222222,0.07222222222222223,-2.4380272329830484
0.6444444444444445,0.7222222222222222,0.08,-2.520588361572355
0.6444444444444445,0.8,0.01,-2.8152983269672176
0.6444444444444445,0.8,0.017777777777777778,-2.3401075681947257
0.6444444444444445,0.8,0.025555555555555557,-2.467068708125353
0.6444444444444445,0.8,0.03333333333333333,-2.647787268005879
0.6444444444444445,0.8,0.04111111111111111,-2.250569887707054
0.6444444444444445,0.8,0.04888888888888889,-2.6246194688245104
0.6444444444444445,0.8,0.05666666666666667,-2.633451203391806
0.6444444444444445,0.8,0.06444444444444444,-2.106412450661611
0.6444444444444445,0.8,0.07222222222222223,-2.2252263500868064
0.6444444444444445,0.8,0.08,-2.618283948632235
0.7222222222222222,0.1,0.01,-2.793168338359468
0.7222222222222222,0.1,0.017777777777777778,-2.0620173512949775
0.7222222222222222,0.1,0.025555555555555557,-2.32198659311589
0.7222222222222222,0.1,0.03333333333333333,-2.3022569086163163
0.7222222222222222,0.1,0.04111111111111111,-2.2944231939461543
0.7222222222222222,0.1,0.04888888888888889,-2.214038874767362
0.7222222222222222,0.1,0.05666666666666667,-2.5693643842001537
0.7222222222222222,0.1,0.06444444444444444,-2.645423089133203
0.7222222222222222,0.1,0.07222222222222223,-2.814537643542999
0.7222222222222222,0.1,0.08,-2.8064654116358403
0.7222222222222222,0.17777777777777778,0.01,-2.5852623883777994
0.7222222222222222,0.17777777777777778,0.017777777777777778,-2.4172639008800743
0.7222222222222222,0.17777777777777778,0.025555555555555557,-2.7240780144998498
0.7222222222222222,0.17777777777777778,0.03333333333333333,-2.211650218623555
0.7222222222222222,0.17777777777777778,0.04111111111111111,-2.1841001271079046
0.7222222222222222,0.17777777777777778,0.04888888888888889,-2.1951029196876752
0.7222222222222222,0.17777777777777778,0.05666666666666667,-2.573378997819886
0.7222222222222222,0.17777777777777778,0.06444444444444444,-2.09254032356244
0.7222222222222222,0.17777777777777778,0.07222222222222223,-2.346745484709749
0.7222222222222222,0.17777777777777778,0.08,-2.198182418934098
0.7222222222222222,0.25555555555555554,0.01,-2.4132861228752303
0.7222222222222222,0.25555555555555554,0.017777777777777778,-2.6572974445645094
0.7222222222222222,0.25555555555555554,0.025555555555555557,-2.8747193660848205
