fraction,gs,fes,gap,num_qubits
0.0,-17.0,-15.0,2.0,17
0.02,-16.5756,-14.6289,1.9467,17
0.04,-16.1558,-14.2614,1.8944,17
0.06,-15.7406,-13.8978,1.8428,17
0.08,-15.3298,-13.5379,1.7919,17
0.1,-14.9236,-13.1819,1.7417,17
0.12,-14.5219,-12.8297,1.6922,17
0.14,-14.1246,-12.4815,1.6431,17
0.16,-13.7318,-12.1372,1.5946,17
0.18,-13.3434,-11.7969,1.5465,17
0.2,-12.9594,-11.4606,1.4988,17
0.22,-12.5798,-11.1283,1.4515,17
0.24,-12.2046,-10.8,1.4046,17
0.26,-11.8339,-10.4758,1.3581,17
0.28,-11.4676,-10.1557,1.3119,17
0.3,-11.1059,-9.8397,1.2662,17
0.32,-10.7487,-9.5278,1.2209,17
0.34,-10.3962,-9.2202,1.176,17
0.36,-10.0485,-8.9168,1.1317,17
0.38,-9.7057,-8.6178,1.0879,17
0.4,-9.368,-8.3231,1.0449,17
0.42,-9.0355,-8.0329,1.0026,17
0.44,-8.7086,-7.7472,0.9614,17
0.46,-8.3876,-7.466,0.9216,17
0.48,-8.0727,-7.1896,0.8831,17
0.5,-7.7644,-6.9181,0.8463,17
0.52,-7.4632,-6.6515,0.8117,17
0.54,-7.1697,-6.3901,0.7796,17
0.56,-6.8844,-6.1341,0.7503,17
0.58,-6.6081,-5.884,0.7241,17
0.6,-6.3415,-5.6552,0.6863,17
0.62,-6.0854,-5.4396,0.6458,17
0.64,-5.8406,-5.2346,0.606,17
0.66,-5.6079,-5.0413,0.5666,17
0.68,-5.3878,-4.8601,0.5277,17
0.7000000000000001,-5.1811,-4.6914,0.4897,17
0.72,-4.9882,-4.5355,0.4527,17
0.74,-4.8097,-4.3928,0.4169,17
0.76,-4.646,-4.2633,0.3827,17
0.78,-4.4977,-4.1474,0.3503,17
0.8,-4.3655,-4.0451,0.3204,17
0.8200000000000001,-4.2502,-3.9567,0.2935,17
0.84,-4.1529,-3.8824,0.2705,17
0.86,-4.0748,-3.8225,0.2523,17
0.88,-4.017,-3.7771,0.2399,17
0.9,-3.9806,-3.7467,0.2339,17
0.92,-3.9664,-3.7314,0.235,17
0.9400000000000001,-3.9745,-3.7319,0.2426,17
0.96,-4.0048,-3.7504,0.2544,17
0.98,-4.0566,-3.8069,0.2497,17
1.0,-4.1292,-3.8777,0.2515,17
