problem,num_qubits,density,seed,fraction,gs,fes,gap
maxcut,16,0.8,777,1.0,-57.0,-56.0,1.0
maxcut,16,0.9,777,0.0,-16.0,-14.0,2.0
maxcut,16,0.9,777,0.1,-19.6068,-17.9462,1.6606
maxcut,16,0.9,777,0.2,-23.3102,-21.9799,1.3303
maxcut,16,0.9,777,0.3,-27.1037,-26.0985,1.0052
maxcut,16,0.9,777,0.4,-30.9985,-30.3153,0.6832
maxcut,16,0.9,777,0.5,-35.0315,-34.6657,0.3658
maxcut,16,0.9,777,0.6,-39.3204,-39.2323,0.0881
maxcut,16,0.9,777,0.7,-44.1571,-44.1549,0.0022
maxcut,16,0.9,777,0.8,-49.4644,-49.2791,0.1853
maxcut,16,0.9,777,0.9,-55.0966,-55.0276,0.069
maxcut,16,0.9,777,1.0,-61.0,-60.0,1.0
maxcut,16,1.0,777,0.0,-16.0,-14.0,2.0
maxcut,16,1.0,777,0.1,-20.461,-18.698,1.763
maxcut,16,1.0,777,0.2,-25.0104,-23.4692,1.5412
maxcut,16,1.0,777,0.3,-29.6227,-28.2953,1.3274
maxcut,16,1.0,777,0.4,-34.2873,-33.1681,1.1192
maxcut,16,1.0,777,0.5,-39.0004,-38.085,0.9154
maxcut,16,1.0,777,0.6,-43.7632,-43.0474,0.7158
maxcut,16,1.0,777,0.7,-48.582,-48.0618,0.5202
maxcut,16,1.0,777,0.8,-53.4733,-53.1437,0.3296
maxcut,16,1.0,777,0.9,-58.4853,-58.3399,0.1454
maxcut,16,1.0,777,1.0,-64.0,-63.0,1.0
maxcut,17,0.5,777,0.0,-17.0,-15.0,2.0
maxcut,17,0.5,777,0.1,-18.541,-16.9022,1.6388
maxcut,17,0.5,777,0.2,-20.1717,-18.8898,1.2819
maxcut,17,0.5,777,0.3,-21.9125,-20.9815,0.931
maxcut,17,0.5,777,0.4,-23.8012,-23.2092,0.592
maxcut,17,0.5,777,0.5,-25.9094,-25.6249,0.2845
maxcut,17,0.5,777,0.6,-28.3845,-28.3175,0.067
maxcut,17,0.5,777,0.7,-31.4551,-31.4534,0.0017
maxcut,17,0.5,777,0.8,-35.0634,-34.8554,0.208
maxcut,17,0.5,777,0.9,-38.944,-38.7978,0.1462
maxcut,17,0.5,777,1.0,-43.0,-42.0,1.0
maxcut,17,0.6,777,0.0,-17.0,-15.0,2.0
maxcut,17,0.6,777,0.1,-19.3999,-17.7737,1.6262
maxcut,17,0.6,777,0.2,-21.9027,-20.6454,1.2573
maxcut,17,0.6,777,0.3,-24.5256,-23.6335,0.8921
maxcut,17,0.6,777,0.4,-27.31,-26.7755,0.5345
maxcut,17,0.6,777,0.5,-30.352,-30.1447,0.2073
maxcut,17,0.6,777,0.6,-33.8859,-33.8649,0.021
maxcut,17,0.6,777,0.7,-38.0053,-38.0049,0.0004
maxcut,17,0.6,777,0.8,-42.4703,-42.3296,0.1407
maxcut,17,0.6,777,0.9,-47.1562,-47.0943,0.0619
maxcut,17,0.6,777,1.0,-52.0,-51.0,1.0
maxcut,17,0.7,777,0.0,-17.0,-15.0,2.0
maxcut,17,0.7,777,0.1,-20.4082,-18.7712,1.637
maxcut,17,0.7,777,0.2,-23.9247,-22.6443,1.2804
maxcut,17,0.7,777,0.3,-27.5558,-26.6281,0.9277
maxcut,17,0.7,777,0.4,-31.3338,-30.7518,0.582
maxcut,17,0.7,777,0.5,-35.3406,-35.0773,0.2633
maxcut,17,0.7,777,0.6,-39.7636,-39.7136,0.05
maxcut,17,0.7,777,0.7,-44.7815,-44.7799,0.0016
maxcut,17,0.7,777,0.8,-50.2649,-50.0759,0.189
maxcut,17,0.7,777,0.9,-56.0377,-55.9324,0.1053
maxcut,17,0.7,777,1.0,-62.0,-61.0,1.0
maxcut,17,0.8,777,0.0,-17.0,-15.0,2.0
maxcut,17,0.8,777,0.1,-20.7104,-19.0818,1.6286
maxcut,17,0.8,777,0.2,-24.5289,-23.2675,1.2614
maxcut,17,0.8,777,0.3,-28.4582,-27.565,0.8932
maxcut,17,0.8,777,0.4,-32.5288,-32.0092,0.5196
maxcut,17,0.8,777,0.5,-36.8481,-36.6888,0.1593
maxcut,17,0.8,777,0.6,-41.7852,-41.7792,0.006
maxcut,17,0.8,777,0.7,-47.3689,-46.8484,0.5205
maxcut,17,0.8,777,0.8,-53.343,-52.9726,0.3704
maxcut,17,0.8,777,0.9,-59.578,-59.3818,0.1962
maxcut,17,0.8,777,1.0,-66.0,-65.0,1.0
maxcut,17,0.9,777,0.0,-17.0,-15.0,2.0
maxcut,17,0.9,777,0.1,-21.2641,-19.6137,1.6504
maxcut,17,0.9,777,0.2,-25.6357,-24.3262,1.3095
maxcut,17,0.9,777,0.3,-30.1088,-29.1327,0.9761
maxcut,17,0.9,777,0.4,-34.7019,-34.0466,0.6553
maxcut,17,0.9,777,0.5,-39.4667,-39.1009,0.3658
maxcut,17,0.9,777,0.6,-44.5099,-44.3628,0.1471
maxcut,17,0.9,777,0.7,-49.9715,-49.9417,0.0298
maxcut,17,0.9,777,0.8,-55.9513,-55.951,0.0003
maxcut,17,0.9,777,0.9,-62.3613,-62.3339,0.0274
maxcut,17,0.9,777,1.0,-69.0,-68.0,1.0
maxcut,17,1.0,777,0.0,-17.0,-15.0,2.0
maxcut,17,1.0,777,0.1,-22.1679,-20.4044,1.7635
maxcut,17,1.0,777,0.2,-27.4319,-25.8895,1.5424
maxcut,17,1.0,777,0.3,-32.7628,-31.4335,1.3293
maxcut,17,1.0,777,0.4,-38.1485,-37.0271,1.1214
maxcut,17,1.0,777,0.5,-43.5849,-42.6671,0.9178
maxcut,17,1.0,777,0.6,-49.0728,-48.3547,0.7181
maxcut,17,1.0,777,0.7,-54.6188,-54.0962,0.5226
maxcut,17,1.0,777,0.8,-60.2395,-59.9077,0.3318
maxcut,17,1.0,777,0.9,-65.9796,-65.8302,0.1494
maxcut,17,1.0,777,1.0,-72.0,-70.0,2.0
maxcut,18,0.5,777,0.0,-18.0,-16.0,2.0
maxcut,18,0.5,777,0.1,-19.8968,-18.2786,1.6182
maxcut,18,0.5,777,0.2,-21.8969,-20.6598,1.2371
maxcut,18,0.5,777,0.3,-24.0269,-23.1697,0.8572
maxcut,18,0.5,777,0.4,-26.3421,-25.8557,0.4864
maxcut,18,0.5,777,0.5,-28.9658,-28.7981,0.1677
maxcut,18,0.5,777,0.6,-32.1227,-32.1019,0.0208
maxcut,18,0.5,777,0.7,-35.9116,-35.9113,0.0003
maxcut,18,0.5,777,0.8,-40.3498,-39.9384,0.4114
maxcut,18,0.5,777,0.9,-45.0773,-44.3634,0.7139
maxcut,18,0.5,777,1.0,-50.0,-49.0,1.0
maxcut,18,0.6,777,0.0,-18.0,-16.0,2.0
maxcut,18,0.6,777,0.1,-20.8059,-19.2092,1.5967
maxcut,18,0.6,777,0.2,-23.7282,-22.5368,1.1914
maxcut,18,0.6,777,0.3,-26.7939,-26.0142,0.7797
maxcut,18,0.6,777,0.4,-30.0782,-29.7107,0.3675
maxcut,18,0.6,777,0.5,-33.8228,-33.7673,0.0555
maxcut,18,0.6,777,0.6,-38.3751,-38.3743,0.0008
maxcut,18,0.6,777,0.7,-43.5481,-42.8196,0.7285
maxcut,18,0.6,777,0.8,-49.1277,-48.2934,0.8343
maxcut,18,0.6,777,0.9,-54.9726,-54.0629,0.9097
maxcut,18,0.6,777,1.0,-61.0,-60.0,1.0
maxcut,18,0.7,777,0.0,-18.0,-16.0,2.0
maxcut,18,0.7,777,0.1,-21.8646,-20.2427,1.6219
maxcut,18,0.7,777,0.2,-25.8503,-24.6019,1.2484
maxcut,18,0.7,777,0.3,-29.9678,-29.0919,0.8759
maxcut,18,0.7,777,0.4,-34.2604,-33.7547,0.5057
maxcut,18,0.7,777,0.5,-38.8468,-38.6821,0.1647
maxcut,18,0.7,777,0.6,-44.0642,-44.0574,0.0068
maxcut,18,0.7,777,0.7,-49.9895,-49.9894,0.0001
maxcut,18,0.7,777,0.8,-56.3754,-55.84,0.5354
maxcut,18,0.7,777,0.9,-63.0818,-62.3338,0.748
maxcut,18,0.7,777,1.0,-70.0,-69.0,1.0
maxcut,18,0.8,777,0.0,-18.0,-16.0,2.0
maxcut,18,0.8,777,0.1,-22.1666,-20.5248,1.6418
maxcut,18,0.8,777,0.2,-26.4537,-25.1607,1.293
maxcut,18,0.8,777,0.3,-30.8649,-29.9136,0.9513
maxcut,18,0.8,777,0.4,-35.4312,-34.8116,0.6196
maxcut,18,0.8,777,0.5,-40.2269,-39.9177,0.3092
maxcut,18,0.8,777,0.6,-45.4251,-45.352,0.0731
maxcut,18,0.8,777,0.7,-51.2617,-51.2598,0.0019
maxcut,18,0.8,777,0.8,-57.6021,-57.3978,0.2043
maxcut,18,0.8,777,0.9,-64.2108,-64.0943,0.1165
maxcut,18,0.8,777,1.0,-71.0,-70.0,1.0
maxcut,18,0.9,777,0.0,-18.0,-16.0,2.0
maxcut,18,0.9,777,0.1,-22.9714,-21.3199,1.6515
maxcut,18,0.9,777,0.2,-28.0595,-26.7475,1.312
maxcut,18,0.9,777,0.3,-33.254,-32.2774,0.9766
maxcut,18,0.9,777,0.4,-38.5711,-37.9277,0.6434
maxcut,18,0.9,777,0.5,-44.0639,-43.7508,0.3131
maxcut,18,0.9,777,0.6,-49.9209,-49.8757,0.0452
maxcut,18,0.9,777,0.7,-56.4974,-56.4971,0.0003
maxcut,18,0.9,777,0.8,-63.6456,-63.0791,0.5665
maxcut,18,0.9,777,0.9,-71.1953,-70.4356,0.7597
maxcut,18,0.9,777,1.0,-79.0,-78.0,1.0
maxcut,18,1.0,777,0.0,-18.0,-16.0,2.0
maxcut,18,1.0,777,0.1,-23.9251,-22.161,1.7641
maxcut,18,1.0,777,0.2,-29.954,-28.4104,1.5436
maxcut,18,1.0,777,0.3,-36.0536,-34.7227,1.3309
maxcut,18,1.0,777,0.4,-42.2106,-41.0873,1.1233
maxcut,18,1.0,777,0.5,-48.4204,-47.5004,0.92
maxcut,18,1.0,777,0.6,-54.6835,-53.9632,0.7203
maxcut,18,1.0,777,0.7,-61.0066,-60.482,0.5246
maxcut,18,1.0,777,0.8,-67.4069,-67.0733,0.3336
maxcut,18,1.0,777,0.9,-73.9342,-73.7853,0.1489
maxcut,18,1.0,777,1.0,-81.0,-80.0,1.0
