fraction,gs,fes,gap,num_qubits
0.0,-20.0,-18.0,2.0,20
0.02,-19.5499,-17.6031,1.9468,20
0.04,-19.1029,-17.2084,1.8945,20
0.06,-18.659,-16.8161,1.8429,20
0.08,-18.2182,-16.4261,1.7921,20
0.1,-17.7806,-16.0386,1.742,20
0.12,-17.3463,-15.6537,1.6926,20
0.14,-16.9154,-15.2714,1.644,20
0.16,-16.4879,-14.8918,1.5961,20
0.18,-16.0638,-14.5151,1.5487,20
0.2,-15.6433,-14.1413,1.502,20
0.22,-15.2265,-13.7706,1.4559,20
0.24,-14.8134,-13.403,1.4104,20
0.26,-14.4041,-13.0388,1.3653,20
0.28,-13.9987,-12.6779,1.3208,20
0.3,-13.5974,-12.3206,1.2768,20
0.32,-13.2003,-11.9669,1.2334,20
0.34,-12.8076,-11.6171,1.1905,20
0.36,-12.4193,-11.2713,1.148,20
0.38,-12.0358,-10.9297,1.1061,20
0.4,-11.6573,-10.5924,1.0649,20
0.42,-11.2839,-10.2598,1.0241,20
0.44,-10.9159,-9.9319,0.984,20
0.46,-10.5538,-9.6092,0.9446,20
0.48,-10.1978,-9.2918,0.906,20
0.5,-9.8484,-8.9802,0.8682,20
0.52,-9.506,-8.6746,0.8314,20
0.54,-9.1712,-8.3756,0.7956,20
0.56,-8.8446,-8.0836,0.761,20
0.58,-8.5267,-7.8007,0.726,20
0.6,-8.2184,-7.5335,0.6849,20
0.62,-7.9205,-7.2761,0.6444,20
0.64,-7.6337,-7.0293,0.6044,20
0.66,-7.359,-6.7938,0.5652,20
0.68,-7.0975,-6.5706,0.5269,20
0.7000000000000001,-6.8501,-6.3605,0.4896,20
0.72,-6.6179,-6.1643,0.4536,20
0.74,-6.402,-5.983,0.419,20
0.76,-6.2039,-5.8173,0.3866,20
0.78,-6.0247,-5.6681,0.3566,20
0.8,-5.866,-5.5363,0.3297,20
0.8200000000000001,-5.7294,-5.4227,0.3067,20
0.84,-5.6162,-5.328,0.2882,20
0.86,-5.5282,-5.2529,0.2753,20
0.88,-5.4664,-5.198,0.2684,20
0.9,-5.4319,-5.1639,0.268,20
0.92,-5.4251,-5.1514,0.2737,20
0.9400000000000001,-5.4459,-5.1639,0.282,20
0.96,-5.4943,-5.2216,0.2727,20
0.98,-5.5694,-5.3003,0.2691,20
1.0,-5.6703,-5.3987,0.2716,20
