fraction,gs,fes,gap,num_qubits
0.0,-6.0,-4.0,2.0,6
0.02,-5.8578,-3.9085,1.9493,6
0.04,-5.7164,-3.8176,1.8988,6
0.06,-5.5758,-3.7272,1.8486,6
0.08,-5.4361,-3.6373,1.7988,6
0.1,-5.2973,-3.5481,1.7492,6
0.12,-5.1594,-3.4594,1.7,6
0.14,-5.0225,-3.3714,1.6511,6
0.16,-4.8865,-3.284,1.6025,6
0.18,-4.7516,-3.1973,1.5543,6
0.2,-4.6177,-3.1113,1.5064,6
0.22,-4.4849,-3.0259,1.459,6
0.24,-4.3533,-2.9413,1.412,6
0.26,-4.2228,-2.8574,1.3654,6
0.28,-4.0935,-2.7742,1.3193,6
0.3,-3.9655,-2.6918,1.2737,6
0.32,-3.8389,-2.6101,1.2288,6
0.34,-3.7136,-2.5292,1.1844,6
0.36,-3.5898,-2.4491,1.1407,6
0.38,-3.4675,-2.3697,1.0978,6
0.4,-3.3469,-2.2911,1.0558,6
0.42,-3.228,-2.2133,1.0147,6
0.44,-3.1109,-2.1363,0.9746,6
0.46,-2.9957,-2.0601,0.9356,6
0.48,-2.8827,-1.9847,0.898,6
0.5,-2.7719,-1.9101,0.8618,6
0.52,-2.6636,-1.8365,0.8271,6
0.54,-2.5579,-1.7639,0.794,6
0.56,-2.4551,-1.693,0.7621,6
0.58,-2.3554,-1.6246,0.7308,6
0.6,-2.2591,-1.5605,0.6986,6
0.62,-2.1664,-1.5026,0.6638,6
0.64,-2.0778,-1.4513,0.6265,6
0.66,-1.9935,-1.4059,0.5876,6
0.68,-1.9139,-1.3654,0.5485,6
0.7000000000000001,-1.8392,-1.3293,0.5099,6
0.72,-1.7699,-1.2971,0.4728,6
0.74,-1.7062,-1.2686,0.4376,6
0.76,-1.6486,-1.2433,0.4053,6
0.78,-1.5973,-1.2211,0.3762,6
0.8,-1.5528,-1.2013,0.3515,6
0.8200000000000001,-1.5156,-1.1838,0.3318,6
0.84,-1.4859,-1.168,0.3179,6
0.86,-1.4641,-1.1537,0.3104,6
0.88,-1.4503,-1.1409,0.3094,6
0.9,-1.4444,-1.1298,0.3146,6
0.92,-1.4461,-1.121,0.3251,6
0.9400000000000001,-1.455,-1.1154,0.3396,6
0.96,-1.4706,-1.1146,0.356,6
0.98,-1.4925,-1.121,0.3715,6
1.0,-1.5201,-1.1378,0.3823,6
