fraction,gs,fes,gap,num_qubits
0.0,-12.0,-10.0,2.0,12
0.02,-11.7652,-9.8102,1.955,12
0.04,-11.531,-9.6209,1.9101,12
0.06,-11.2972,-9.4321,1.8651,12
0.08,-11.0641,-9.2438,1.8203,12
0.1,-10.8314,-9.056,1.7754,12
0.12,-10.5995,-8.8688,1.7307,12
0.14,-10.3681,-8.6823,1.6858,12
0.16,-10.1375,-8.4964,1.6411,12
0.18,-9.9077,-8.3112,1.5965,12
0.2,-9.6786,-8.1267,1.5519,12
0.22,-9.4505,-7.9431,1.5074,12
0.24,-9.2232,-7.7603,1.4629,12
0.26,-8.997,-7.5785,1.4185,12
0.28,-8.7718,-7.3976,1.3742,12
0.3,-8.5477,-7.2178,1.3299,12
0.32,-8.3249,-7.0392,1.2857,12
0.34,-8.1034,-6.8618,1.2416,12
0.36,-7.8834,-6.6857,1.1977,12
0.38,-7.6649,-6.5111,1.1538,12
0.4,-7.448,-6.338,1.11,12
0.42,-7.233,-6.1666,1.0664,12
0.44,-7.02,-5.997,1.023,12
0.46,-6.809,-5.8293,0.9797,12
0.48,-6.6004,-5.6638,0.9366,12
0.5,-6.3942,-5.5006,0.8936,12
0.52,-6.1908,-5.3398,0.851,12
0.54,-5.9903,-5.1818,0.8085,12
0.56,-5.7931,-5.0267,0.7664,12
0.58,-5.5993,-4.8748,0.7245,12
0.6,-5.4094,-4.7263,0.6831,12
0.62,-5.2237,-4.5815,0.6422,12
0.64,-5.0425,-4.4408,0.6017,12
0.66,-4.8662,-4.3045,0.5617,12
0.68,-4.6955,-4.1729,0.5226,12
0.7000000000000001,-4.5307,-4.0464,0.4843,12
0.72,-4.3725,-3.9255,0.447,12
0.74,-4.2216,-3.8107,0.4109,12
0.76,-4.0788,-3.7023,0.3765,12
0.78,-3.9451,-3.601,0.3441,12
0.8,-3.8216,-3.5073,0.3143,12
0.8200000000000001,-3.7097,-3.422,0.2877,12
0.84,-3.611,-3.3458,0.2652,12
0.86,-3.5273,-3.2796,0.2477,12
0.88,-3.4606,-3.2382,0.2224,12
0.9,-3.4127,-3.2149,0.1978,12
0.92,-3.385,-3.2088,0.1762,12
0.9400000000000001,-3.3786,-3.22,0.1586,12
0.96,-3.394,-3.2482,0.1458,12
0.98,-3.4314,-3.2926,0.1388,12
1.0,-3.4906,-3.3523,0.1383,12
