fraction,gs,fes,gap,num_qubits
0.0,-4.0,-2.0,2.0,4
0.02,-3.9256,-1.9706,1.955,4
0.04,-3.8513,-1.9413,1.91,4
0.06,-3.7773,-1.9122,1.8651,4
0.08,-3.7034,-1.8832,1.8202,4
0.1,-3.6298,-1.8544,1.7754,4
0.12,-3.5564,-1.8258,1.7306,4
0.14,-3.4832,-1.7974,1.6858,4
0.16,-3.4103,-1.7693,1.641,4
0.18,-3.3377,-1.7413,1.5964,4
0.2,-3.2654,-1.7136,1.5518,4
0.22,-3.1934,-1.6862,1.5072,4
0.24,-3.1217,-1.6591,1.4626,4
0.26,-3.0505,-1.6322,1.4183,4
0.28,-2.9796,-1.6057,1.3739,4
0.3,-2.9091,-1.5796,1.3295,4
0.32,-2.8391,-1.5538,1.2853,4
0.34,-2.7696,-1.5284,1.2412,4
0.36,-2.7006,-1.5034,1.1972,4
0.38,-2.6323,-1.4789,1.1534,4
0.4,-2.5645,-1.4549,1.1096,4
0.42,-2.4974,-1.4315,1.0659,4
0.44,-2.4311,-1.4086,1.0225,4
0.46,-2.3655,-1.3863,0.9792,4
0.48,-2.3009,-1.3647,0.9362,4
0.5,-2.2371,-1.3438,0.8933,4
0.52,-2.1744,-1.3236,0.8508,4
0.54,-2.1128,-1.3043,0.8085,4
0.56,-2.0524,-1.2858,0.7666,4
0.58,-1.9933,-1.2682,0.7251,4
0.6,-1.9356,-1.2515,0.6841,4
0.62,-1.8795,-1.2359,0.6436,4
0.64,-1.8251,-1.2212,0.6039,4
0.66,-1.7727,-1.2077,0.565,4
0.68,-1.7222,-1.1953,0.5269,4
0.7000000000000001,-1.6741,-1.184,0.4901,4
0.72,-1.6286,-1.1737,0.4549,4
0.74,-1.5859,-1.1646,0.4213,4
0.76,-1.5464,-1.1563,0.3901,4
0.78,-1.5106,-1.149,0.3616,4
0.8,-1.479,-1.1423,0.3367,4
0.8200000000000001,-1.452,-1.1361,0.3159,4
0.84,-1.4304,-1.1302,0.3002,4
0.86,-1.4145,-1.1244,0.2901,4
0.88,-1.405,-1.1188,0.2862,4
0.9,-1.402,-1.1137,0.2883,4
0.92,-1.4056,-1.1096,0.296,4
0.9400000000000001,-1.4155,-1.1076,0.3079,4
0.96,-1.4315,-1.1093,0.3222,4
0.98,-1.4531,-1.1174,0.3357,4
1.0,-1.4802,-1.1347,0.3455,4
