fraction,gs,fes,gap,num_qubits
0.0,-18.0,-16.0,2.0,18
0.02,-17.518,-15.572,1.946,18
0.04,-17.0441,-15.1505,1.8936,18
0.06,-16.5781,-14.7356,1.8425,18
0.08,-16.1197,-14.3273,1.7924,18
0.1,-15.6689,-13.9256,1.7433,18
0.12,-15.2254,-13.5303,1.6951,18
0.14,-14.789,-13.1416,1.6474,18
0.16,-14.3595,-12.7592,1.6003,18
0.18,-13.9369,-12.3831,1.5538,18
0.2,-13.5209,-12.0132,1.5077,18
0.22,-13.1115,-11.6495,1.462,18
0.24,-12.7085,-11.2918,1.4167,18
0.26,-12.3118,-10.9401,1.3717,18
0.28,-11.9213,-10.5943,1.327,18
0.3,-11.5371,-10.2544,1.2827,18
0.32,-11.159,-9.9202,1.2388,18
0.34,-10.787,-9.5918,1.1952,18
0.36,-10.4213,-9.269,1.1523,18
0.38,-10.0619,-8.9519,1.11,18
0.4,-9.7088,-8.6405,1.0683,18
0.42,-9.3623,-8.3347,1.0276,18
0.44,-9.0225,-8.0347,0.9878,18
0.46,-8.6896,-7.7404,0.9492,18
0.48,-8.364,-7.4519,0.9121,18
0.5,-8.046,-7.1696,0.8764,18
0.52,-7.7361,-6.8935,0.8426,18
0.54,-7.4347,-6.6255,0.8092,18
0.56,-7.1424,-6.3751,0.7673,18
0.58,-6.8599,-6.134,0.7259,18
0.6,-6.5878,-5.9029,0.6849,18
0.62,-6.3268,-5.6823,0.6445,18
0.64,-6.0777,-5.4729,0.6048,18
0.66,-5.8412,-5.2753,0.5659,18
0.68,-5.6179,-5.09,0.5279,18
0.7000000000000001,-5.4086,-4.9175,0.4911,18
0.72,-5.2139,-4.7582,0.4557,18
0.74,-5.0346,-4.6124,0.4222,18
0.76,-4.8713,-4.4805,0.3908,18
0.78,-4.7249,-4.3628,0.3621,18
0.8,-4.5963,-4.2594,0.3369,18
0.8200000000000001,-4.4865,-4.1707,0.3158,18
0.84,-4.3965,-4.0969,0.2996,18
0.86,-4.3272,-4.0381,0.2891,18
0.88,-4.2793,-3.9946,0.2847,18
0.9,-4.2533,-3.9669,0.2864,18
0.92,-4.2493,-3.9554,0.2939,18
0.9400000000000001,-4.2671,-3.9612,0.3059,18
0.96,-4.3062,-3.9856,0.3206,18
0.98,-4.3658,-4.0329,0.3329,18
1.0,-4.4452,-4.1079,0.3373,18
