fraction,gs,fes,gap,num_qubits
0.0,-13.0,-11.0,2.0,13
0.02,-12.6807,-10.7329,1.9478,13
0.04,-12.3636,-10.4675,1.8961,13
0.06,-12.0487,-10.2039,1.8448,13
0.08,-11.7361,-9.9422,1.7939,13
0.1,-11.4258,-9.6823,1.7435,13
0.12,-11.1179,-9.4244,1.6935,13
0.14,-10.8124,-9.1685,1.6439,13
0.16,-10.5094,-8.9147,1.5947,13
0.18,-10.209,-8.663,1.546,13
0.2,-9.9113,-8.4135,1.4978,13
0.22,-9.6162,-8.1662,1.45,13
0.24,-9.3239,-7.9212,1.4027,13
0.26,-9.0345,-7.6785,1.356,13
0.28,-8.748,-7.4383,1.3097,13
0.3,-8.4646,-7.2006,1.264,13
0.32,-8.1844,-6.9655,1.2189,13
0.34,-7.9075,-6.7331,1.1744,13
0.36,-7.6341,-6.5034,1.1307,13
0.38,-7.3643,-6.2766,1.0877,13
0.4,-7.0983,-6.0528,1.0455,13
0.42,-6.8363,-5.8321,1.0042,13
0.44,-6.5785,-5.6147,0.9638,13
0.46,-6.3254,-5.4008,0.9246,13
0.48,-6.0771,-5.1905,0.8866,13
0.5,-5.834,-4.9841,0.8499,13
0.52,-5.5966,-4.782,0.8146,13
0.54,-5.3653,-4.5844,0.7809,13
0.56,-5.1407,-4.3917,0.749,13
0.58,-4.9233,-4.2044,0.7189,13
0.6,-4.7138,-4.0253,0.6885,13
0.62,-4.513,-3.856,0.657,13
0.64,-4.3215,-3.6986,0.6229,13
0.66,-4.1399,-3.5542,0.5857,13
0.68,-3.9692,-3.422,0.5472,13
0.7000000000000001,-3.8098,-3.3013,0.5085,13
0.72,-3.6625,-3.1918,0.4707,13
0.74,-3.5277,-3.0932,0.4345,13
0.76,-3.4059,-3.0053,0.4006,13
0.78,-3.2976,-2.9276,0.37,13
0.8,-3.2032,-2.86,0.3432,13
0.8200000000000001,-3.1233,-2.8019,0.3214,13
0.84,-3.0583,-2.753,0.3053,13
0.86,-3.0086,-2.7132,0.2954,13
0.88,-2.9746,-2.6822,0.2924,13
0.9,-2.9563,-2.6606,0.2957,13
0.92,-2.9536,-2.6488,0.3048,13
0.9400000000000001,-2.9662,-2.648,0.3182,13
0.96,-2.9936,-2.6708,0.3228,13
0.98,-3.0353,-2.7135,0.3218,13
1.0,-3.0905,-2.7647,0.3258,13
