fraction,gs,fes,gap,num_qubits
0.0,-3.0,-1.0,2.0,3
0.02,-2.9425,-0.9825,1.96,3
0.04,-2.885,-0.965,1.92,3
0.06,-2.8276,-0.9476,1.88,3
0.08,-2.7702,-0.9302,1.84,3
0.1,-2.7129,-0.9128,1.8001,3
0.12,-2.6556,-0.8955,1.7601,3
0.14,-2.5984,-0.8783,1.7201,3
0.16,-2.5412,-0.861,1.6802,3
0.18,-2.4841,-0.8439,1.6402,3
0.2,-2.4271,-0.8268,1.6003,3
0.22,-2.3701,-0.8098,1.5603,3
0.24,-2.3132,-0.7928,1.5204,3
0.26,-2.2564,-0.7759,1.4805,3
0.28,-2.1997,-0.7591,1.4406,3
0.3,-2.1431,-0.7424,1.4007,3
0.32,-2.0866,-0.7258,1.3608,3
0.34,-2.0302,-0.7093,1.3209,3
0.36,-1.9739,-0.6929,1.281,3
0.38,-1.9178,-0.6766,1.2412,3
0.4,-1.8619,-0.6604,1.2015,3
0.42,-1.8061,-0.6444,1.1617,3
0.44,-1.7504,-0.6286,1.1218,3
0.46,-1.695,-0.6129,1.0821,3
0.48,-1.6398,-0.5975,1.0423,3
0.5,-1.5849,-0.5822,1.0027,3
0.52,-1.5302,-0.5672,0.963,3
0.54,-1.4759,-0.5525,0.9234,3
0.56,-1.4219,-0.5381,0.8838,3
0.58,-1.3683,-0.524,0.8443,3
0.6,-1.3151,-0.5102,0.8049,3
0.62,-1.2624,-0.4969,0.7655,3
0.64,-1.2102,-0.4841,0.7261,3
0.66,-1.1587,-0.4718,0.6869,3
0.68,-1.1079,-0.4602,0.6477,3
0.7000000000000001,-1.0579,-0.4492,0.6087,3
0.72,-1.0089,-0.439,0.5699,3
0.74,-0.9609,-0.4297,0.5312,3
0.76,-0.9142,-0.4214,0.4928,3
0.78,-0.869,-0.4143,0.4547,3
0.8,-0.8254,-0.4085,0.4169,3
0.8200000000000001,-0.7838,-0.4042,0.3796,3
0.84,-0.7444,-0.4015,0.3429,3
0.86,-0.7078,-0.4007,0.3071,3
0.88,-0.6745,-0.4019,0.2726,3
0.9,-0.645,-0.4053,0.2397,3
0.92,-0.6202,-0.4109,0.2093,3
0.9400000000000001,-0.6013,-0.4185,0.1828,3
0.96,-0.5895,-0.4276,0.1619,3
0.98,-0.5865,-0.4372,0.1493,3
1.0,-0.5933,-0.4466,0.1467,3
