fraction,gs,fes,gap,num_qubits
0.0,-4.0,-2.0,2.0,4
0.02,-3.9216,-1.9666,1.955,4
0.04,-3.8433,-1.9333,1.91,4
0.06,-3.7652,-1.9,1.8652,4
0.08,-3.6872,-1.8669,1.8203,4
0.1,-3.6094,-1.8339,1.7755,4
0.12,-3.5317,-1.8011,1.7306,4
0.14,-3.4543,-1.7684,1.6859,4
0.16,-3.377,-1.7358,1.6412,4
0.18,-3.2999,-1.7033,1.5966,4
0.2,-3.2231,-1.6711,1.552,4
0.22,-3.1465,-1.639,1.5075,4
0.24,-3.0701,-1.6071,1.463,4
0.26,-2.994,-1.5754,1.4186,4
0.28,-2.9183,-1.544,1.3743,4
0.3,-2.8428,-1.5127,1.3301,4
0.32,-2.7677,-1.4818,1.2859,4
0.34,-2.693,-1.4511,1.2419,4
0.36,-2.6186,-1.4207,1.1979,4
0.38,-2.5447,-1.3906,1.1541,4
0.4,-2.4713,-1.3608,1.1105,4
0.42,-2.3984,-1.3315,1.0669,4
0.44,-2.326,-1.3025,1.0235,4
0.46,-2.2543,-1.274,0.9803,4
0.48,-2.1832,-1.246,0.9372,4
0.5,-2.1128,-1.2184,0.8944,4
0.52,-2.0432,-1.1914,0.8518,4
0.54,-1.9745,-1.1651,0.8094,4
0.56,-1.9068,-1.1393,0.7675,4
0.58,-1.8401,-1.1143,0.7258,4
0.6,-1.7745,-1.09,0.6845,4
0.62,-1.7103,-1.0665,0.6438,4
0.64,-1.6474,-1.0439,0.6035,4
0.66,-1.5861,-1.0222,0.5639,4
0.68,-1.5264,-1.0014,0.525,4
0.7000000000000001,-1.4687,-0.9817,0.487,4
0.72,-1.4132,-0.963,0.4502,4
0.74,-1.3601,-0.9453,0.4148,4
0.76,-1.3096,-0.9287,0.3809,4
0.78,-1.2624,-0.913,0.3494,4
0.8,-1.2186,-0.8982,0.3204,4
0.8200000000000001,-1.1791,-0.8842,0.2949,4
0.84,-1.1443,-0.8707,0.2736,4
0.86,-1.1151,-0.8576,0.2575,4
0.88,-1.0921,-0.8447,0.2474,4
0.9,-1.076,-0.8321,0.2439,4
0.92,-1.0671,-0.8202,0.2469,4
0.9400000000000001,-1.0655,-0.8097,0.2558,4
0.96,-1.0711,-0.8023,0.2688,4
0.98,-1.0835,-0.8008,0.2827,4
1.0,-1.1024,-0.8099,0.2925,4
