anneal_time,anneal_fraction
0.0,0.0
0.4149949613200768,0.010490684896464864
1.244347662292661,0.04378958537946631
2.0678706063638077,0.10375082850920109
2.8761903381891263,0.18408198806170398
3.6610749084791174,0.26743463290103336
4.4212073927476885,0.34023873454267156
5.1649043342438805,0.4003739099835499
5.902033202076139,0.45307124056868187
6.633922188427117,0.5010931782104185
7.354451564280504,0.5424527557850851
8.060361427322176,0.5757830330788
8.756396667447994,0.6036633465059377
9.450132989058883,0.6290691000316915
10.146793491143255,0.6519520073112484
10.850881035452128,0.6721074359788552
11.566895177892652,0.6919639644524276
12.293332339931023,0.7134823924128846
13.0199527334622,0.7349561862421919
13.737700524493553,0.753237354333871
14.450742263684882,0.767883535614422
15.174305596783823,0.7809851510594126
15.922098192009225,0.7931606337469532
16.700171583371624,0.8035020156793984
17.509708307543054,0.8126922568047799
18.34748362439077,0.8225048110928023
19.20407744611788,0.8329348874146503
20.070862784904016,0.8428843906683957
20.95073671697991,0.8531558979320558
21.852660031776992,0.8654350851587344
22.771848116733995,0.878346247036212
23.68593299075411,0.8882293543633082
24.579140043110232,0.8942422922809153
25.462048408973654,0.900857789990665
26.356284942446123,0.9113926693796585
27.265213679572728,0.9223215004364411
28.172939727101177,0.9287175368437045
29.069389979155574,0.9316178808760612
29.9604403296736,0.9373188330843811
30.851448589381718,0.9483406272665126
31.738653193149304,0.9600887289666401
32.626116709297825,0.9669969356741167
33.535043152898936,0.9692267539439878
34.479051907427916,0.9711358305096855
35.43971828884175,0.9747616633877131
36.388919229433526,0.979106949476237
37.335975697066104,0.9828889445371262
38.331339620072484,0.9862321856770045
39.41439691609216,0.9898146478712803
40.572901715101224,0.9937517509547074
41.764015357259545,0.9978922376896018
42.36213030950071,1.0
