fraction,gs,fes,gap,num_qubits
0.0,-23.0,-21.0,2.0,23
0.02,-22.417,-20.4709,1.9461,23
0.04,-21.8422,-19.9486,1.8936,23
0.06,-21.2755,-19.433,1.8425,23
0.08,-20.7166,-18.9242,1.7924,23
0.1,-20.1655,-18.4222,1.7433,23
0.12,-19.6218,-17.9269,1.6949,23
0.14,-19.0856,-17.4384,1.6472,23
0.16,-18.5565,-16.9564,1.6001,23
0.18,-18.0346,-16.4811,1.5535,23
0.2,-17.5196,-16.0123,1.5073,23
0.22,-17.0114,-15.55,1.4614,23
0.24,-16.51,-15.094,1.416,23
0.26,-16.0153,-14.6445,1.3708,23
0.28,-15.5272,-14.2012,1.326,23
0.3,-15.0458,-13.7642,1.2816,23
0.32,-14.571,-13.3335,1.2375,23
0.34,-14.1029,-12.9091,1.1938,23
0.36,-13.6415,-12.4909,1.1506,23
0.38,-13.187,-12.079,1.108,23
0.4,-12.7395,-11.6734,1.0661,23
0.42,-12.2992,-11.2742,1.025,23
0.44,-11.8664,-10.8816,0.9848,23
0.46,-11.4414,-10.4957,0.9457,23
0.48,-11.0246,-10.1166,0.908,23
0.5,-10.6164,-9.7446,0.8718,23
0.52,-10.2174,-9.38,0.8374,23
0.54,-9.8283,-9.0234,0.8049,23
0.56,-9.4496,-8.6822,0.7674,23
0.58,-9.0822,-8.3564,0.7258,23
0.6,-8.7269,-8.0423,0.6846,23
0.62,-8.3847,-7.7409,0.6438,23
0.64,-8.0565,-7.4528,0.6037,23
0.66,-7.7434,-7.1791,0.5643,23
0.68,-7.4461,-6.9205,0.5256,23
0.7000000000000001,-7.1658,-6.6779,0.4879,23
0.72,-6.9033,-6.4519,0.4514,23
0.74,-6.6596,-6.2432,0.4164,23
0.76,-6.4358,-6.0526,0.3832,23
0.78,-6.2329,-5.8806,0.3523,23
0.8,-6.0521,-5.7278,0.3243,23
0.8200000000000001,-5.8948,-5.5949,0.2999,23
0.84,-5.7622,-5.4824,0.2798,23
0.86,-5.6559,-5.3908,0.2651,23
0.88,-5.5772,-5.3206,0.2566,23
0.9,-5.5271,-5.2725,0.2546,23
0.92,-5.5065,-5.2771,0.2294,23
0.9400000000000001,-5.516,-5.3078,0.2082,23
0.96,-5.5558,-5.3632,0.1926,23
0.98,-5.626,-5.442,0.184,23
1.0,-5.7259,-5.5425,0.1834,23
