anneal_time,anneal_fraction
0.0,0.0
0.4229389432432553,0.03069846304875533
1.2851239256977025,0.0669024334714473
2.15345674522986,0.12264958170641127
2.9965012398353004,0.19198009019843112
3.789854772853995,0.24919621728807687
4.540009985793543,0.307724314933907
5.2741585081222535,0.37679490733566445
5.994701342254258,0.4266458613832046
6.706945985828989,0.4745157440759397
7.411343518149321,0.514602461387186
8.11305853105815,0.5518373068645154
8.818989215240048,0.58196987324163
9.531429257210283,0.6125923711660449
10.244182676592317,0.6374862022425389
10.95546182485437,0.6563736627942464
11.672271069240738,0.6827505106528824
12.392082078423197,0.7004972841633778
13.116183629302382,0.7184308074621206
13.840811840627872,0.7385467047836138
14.558652245199168,0.7538354486482172
15.280731564961139,0.765715696981562
16.025899541711787,0.7790810006741334
16.803601543372476,0.7913410892671457
17.62350076682687,0.8049470729989779
18.473583922670397,0.8185663466851754
19.33713341151398,0.826319534054798
20.209385382552707,0.840151381880654
21.0751714762017,0.8522571906041216
21.924258687752797,0.8553632466330425
22.77692719525926,0.8686321492463143
23.646445740739182,0.8752780684226771
24.52423143204915,0.8908416556443134
25.402720473382107,0.8955832236142381
26.276170068736167,0.9066830623189162
27.16326854188366,0.9103639741334808
28.044572210021904,0.9211167295524235
28.913804733287428,0.9250138387138307
29.790604918441133,0.9346362988353599
30.66416072039105,0.9427410746353563
31.548397752088533,0.9505857211411934
32.43734752321828,0.9602624827684103
33.33796526208657,0.9624380927669993
34.24949740508165,0.9727998240960217
35.15549489445074,0.9754323216985493
36.07344266291867,0.9808206101870038
37.02672454458108,0.9817963178029826
38.00148596387481,0.9870925606181482
38.999026833637416,0.9861817299279309
40.09490792271381,0.9953265063870479
41.294495332742365,0.9997826008791855
41.91086642280207,1.0
