fraction,gs,fes,gap,num_qubits
0.0,-3.0,-1.0,2.0,3
0.02,-2.946,-0.986,1.96,3
0.04,-2.8921,-0.9721,1.92,3
0.06,-2.8383,-0.9582,1.8801,3
0.08,-2.7846,-0.9444,1.8402,3
0.1,-2.7311,-0.9308,1.8003,3
0.12,-2.6776,-0.9172,1.7604,3
0.14,-2.6243,-0.9037,1.7206,3
0.16,-2.5711,-0.8903,1.6808,3
0.18,-2.5181,-0.877,1.6411,3
0.2,-2.4652,-0.8639,1.6013,3
0.22,-2.4125,-0.8508,1.5617,3
0.24,-2.36,-0.8379,1.5221,3
0.26,-2.3076,-0.8252,1.4824,3
0.28,-2.2555,-0.8126,1.4429,3
0.3,-2.2037,-0.8003,1.4034,3
0.32,-2.152,-0.788,1.364,3
0.34,-2.1007,-0.776,1.3247,3
0.36,-2.0496,-0.7643,1.2853,3
0.38,-1.9989,-0.7527,1.2462,3
0.4,-1.9485,-0.7415,1.207,3
0.42,-1.8985,-0.7305,1.168,3
0.44,-1.8489,-0.7198,1.1291,3
0.46,-1.7998,-0.7094,1.0904,3
0.48,-1.7511,-0.6995,1.0516,3
0.5,-1.703,-0.6899,1.0131,3
0.52,-1.6555,-0.6807,0.9748,3
0.54,-1.6087,-0.6721,0.9366,3
0.56,-1.5626,-0.6639,0.8987,3
0.58,-1.5173,-0.6564,0.8609,3
0.6,-1.4729,-0.6494,0.8235,3
0.62,-1.4295,-0.6431,0.7864,3
0.64,-1.3871,-0.6376,0.7495,3
0.66,-1.346,-0.6329,0.7131,3
0.68,-1.3062,-0.629,0.6772,3
0.7000000000000001,-1.2679,-0.6261,0.6418,3
0.72,-1.2313,-0.6242,0.6071,3
0.74,-1.1965,-0.6234,0.5731,3
0.76,-1.1638,-0.6238,0.54,3
0.78,-1.1334,-0.6254,0.508,3
0.8,-1.1055,-0.6282,0.4773,3
0.8200000000000001,-1.0806,-0.6324,0.4482,3
0.84,-1.0588,-0.6379,0.4209,3
0.86,-1.0408,-0.6448,0.396,3
0.88,-1.0267,-0.653,0.3737,3
0.9,-1.0173,-0.6625,0.3548,3
0.92,-1.0127,-0.6732,0.3395,3
0.9400000000000001,-1.0136,-0.685,0.3286,3
0.96,-1.0202,-0.6976,0.3226,3
0.98,-1.0326,-0.7111,0.3215,3
1.0,-1.0508,-0.7253,0.3255,3
