fraction,gs,fes,gap,num_qubits
0.0,-11.0,-9.0,2.0,11
0.02,-10.65,-8.7039,1.9461,11
0.04,-10.3077,-8.4141,1.8936,11
0.06,-9.973,-8.1306,1.8424,11
0.08,-9.6455,-7.8533,1.7922,11
0.1,-9.3252,-7.5822,1.743,11
0.12,-9.0119,-7.3172,1.6947,11
0.14,-8.7052,-7.0584,1.6468,11
0.16,-8.4052,-6.8055,1.5997,11
0.18,-8.1115,-6.5586,1.5529,11
0.2,-7.824,-6.3174,1.5066,11
0.22,-7.5426,-6.0819,1.4607,11
0.24,-7.2672,-5.852,1.4152,11
0.26,-6.9975,-5.6275,1.37,11
0.28,-6.7335,-5.4084,1.3251,11
0.3,-6.4752,-5.1946,1.2806,11
0.32,-6.2225,-4.9858,1.2367,11
0.34,-5.9752,-4.7821,1.1931,11
0.36,-5.7335,-4.5834,1.1501,11
0.38,-5.4974,-4.3896,1.1078,11
0.4,-5.2668,-4.2005,1.0663,11
0.42,-5.0419,-4.0162,1.0257,11
0.44,-4.8229,-3.8366,0.9863,11
0.46,-4.6099,-3.6616,0.9483,11
0.48,-4.4031,-3.4913,0.9118,11
0.5,-4.2029,-3.3256,0.8773,11
0.52,-4.0096,-3.1648,0.8448,11
0.54,-3.8235,-3.009,0.8145,11
0.56,-3.6451,-2.859,0.7861,11
0.58,-3.475,-2.7193,0.7557,11
0.6,-3.3136,-2.5973,0.7163,11
0.62,-3.1615,-2.486,0.6755,11
0.64,-3.0191,-2.3839,0.6352,11
0.66,-2.8868,-2.2909,0.5959,11
0.68,-2.765,-2.207,0.558,11
0.7000000000000001,-2.6539,-2.1319,0.522,11
0.72,-2.5538,-2.0655,0.4883,11
0.74,-2.4648,-2.0074,0.4574,11
0.76,-2.3869,-1.957,0.4299,11
0.78,-2.3202,-1.9137,0.4065,11
0.8,-2.2648,-1.8769,0.3879,11
0.8200000000000001,-2.2207,-1.8459,0.3748,11
0.84,-2.1877,-1.8203,0.3674,11
0.86,-2.1659,-1.7996,0.3663,11
0.88,-2.1547,-1.7836,0.3711,11
0.9,-2.1539,-1.7723,0.3816,11
0.92,-2.1628,-1.766,0.3968,11
0.9400000000000001,-2.1808,-1.7651,0.4157,11
0.96,-2.2074,-1.7706,0.4368,11
0.98,-2.242,-1.785,0.457,11
1.0,-2.2841,-1.8128,0.4713,11
