problem,num_qubits,density,seed,fraction,gs,fes,gap
maxcut,10,0.8,777,0.7,-17.1369,-17.0207,0.1162
maxcut,10,0.8,777,0.75,-17.8941,-17.8437,0.0504
maxcut,10,0.8,777,0.8,-18.7476,-18.7374,0.0102
maxcut,10,0.8,777,0.85,-19.7171,-19.7163,0.0008
maxcut,10,0.8,777,0.9,-20.7662,-20.764,0.0022
maxcut,10,0.8,777,0.95,-21.8653,-21.8651,0.0002
maxcut,10,0.8,777,1.0,-23.0,-22.0,1.0
maxcut,10,0.9,777,0.0,-10.0,-8.0,2.0
maxcut,10,0.9,777,0.05,-10.481,-8.6425,1.8385
maxcut,10,0.9,777,0.1,-10.9735,-9.2945,1.679
maxcut,10,0.9,777,0.15,-11.4774,-9.956,1.5214
maxcut,10,0.9,777,0.2,-11.9925,-10.6272,1.3653
maxcut,10,0.9,777,0.25,-12.5194,-11.3087,1.2107
maxcut,10,0.9,777,0.3,-13.0587,-12.0011,1.0576
maxcut,10,0.9,777,0.35,-13.6116,-12.7057,0.9059
maxcut,10,0.9,777,0.4,-14.1801,-13.424,0.7561
maxcut,10,0.9,777,0.45,-14.7671,-14.1584,0.6087
maxcut,10,0.9,777,0.5,-15.3768,-14.9118,0.465
maxcut,10,0.9,777,0.55,-16.0164,-15.689,0.3274
maxcut,10,0.9,777,0.6,-16.6976,-16.4965,0.2011
maxcut,10,0.9,777,0.65,-17.4403,-17.3438,0.0965
maxcut,10,0.9,777,0.7,-18.2747,-18.2451,0.0296
maxcut,10,0.9,777,0.75,-19.2221,-19.2175,0.0046
maxcut,10,0.9,777,0.8,-20.269,-20.2687,0.0003
maxcut,10,0.9,777,0.85,-21.3874,-20.8599,0.5275
maxcut,10,0.9,777,0.9,-22.5564,-21.8852,0.6712
maxcut,10,0.9,777,0.95,-23.7632,-22.9324,0.8308
maxcut,10,0.9,777,1.0,-25.0,-24.0,1.0
maxcut,10,1.0,777,0.0,-10.0,-8.0,2.0
maxcut,10,1.0,777,0.05,-10.6317,-8.7543,1.8774
maxcut,10,1.0,777,0.1,-11.2757,-9.5167,1.759
maxcut,10,1.0,777,0.15,-11.9307,-10.2869,1.6438
maxcut,10,1.0,777,0.2,-12.5957,-11.0643,1.5314
maxcut,10,1.0,777,0.25,-13.27,-11.8489,1.4211
maxcut,10,1.0,777,0.3,-13.9532,-12.6405,1.3127
maxcut,10,1.0,777,0.35,-14.645,-13.4389,1.2061
maxcut,10,1.0,777,0.4,-15.3453,-14.2442,1.1011
maxcut,10,1.0,777,0.45,-16.054,-15.0565,0.9975
maxcut,10,1.0,777,0.5,-16.7714,-15.8762,0.8952
maxcut,10,1.0,777,0.55,-17.4978,-16.7036,0.7942
maxcut,10,1.0,777,0.6,-18.2339,-17.5393,0.6946
maxcut,10,1.0,777,0.65,-18.9805,-18.3841,0.5964
maxcut,10,1.0,777,0.7,-19.7389,-19.2394,0.4995
maxcut,10,1.0,777,0.75,-20.5111,-20.107,0.4041
maxcut,10,1.0,777,0.8,-21.3006,-20.9903,0.3103
maxcut,10,1.0,777,0.85,-22.1135,-21.8954,0.2181
maxcut,10,1.0,777,0.9,-22.9636,-22.8361,0.1275
maxcut,10,1.0,777,0.95,-23.8899,-23.8466,0.0433
maxcut,10,1.0,777,1.0,-25.0,-24.0,1.0
maxcut,11,0.5,777,0.0,-11.0,-9.0,2.0
maxcut,11,0.5,777,0.05,-11.0539,-9.235,1.8189
maxcut,11,0.5,777,0.1,-11.1163,-9.4791,1.6372
maxcut,11,0.5,777,0.15,-11.1885,-9.7338,1.4547
maxcut,11,0.5,777,0.2,-11.2723,-10.0012,1.2711
maxcut,11,0.5,777,0.25,-11.3701,-10.2837,1.0864
maxcut,11,0.5,777,0.3,-11.4856,-10.5848,0.9008
maxcut,11,0.5,777,0.35,-11.6243,-10.9092,0.7151
maxcut,11,0.5,777,0.4,-11.7946,-11.2632,0.5314
maxcut,11,0.5,777,0.45,-12.0107,-11.6557,0.355
maxcut,11,0.5,777,0.5,-12.2958,-12.0982,0.1976
maxcut,11,0.5,777,0.55,-12.6851,-12.6046,0.0805
maxcut,11,0.5,777,0.6,-13.2084,-13.1869,0.0215
maxcut,11,0.5,777,0.65,-13.8527,-13.8489,0.0038
maxcut,11,0.5,777,0.7,-14.5846,-14.5841,0.0005
maxcut,11,0.5,777,0.75,-15.3813,-14.5486,0.8327
maxcut,11,0.5,777,0.8,-16.2302,-15.3693,0.8609
maxcut,11,0.5,777,0.85,-17.1224,-16.237,0.8854
maxcut,11,0.5,777,0.9,-18.0516,-17.1359,0.9157
maxcut,11,0.5,777,0.95,-19.0122,-18.0584,0.9538
maxcut,11,0.5,777,1.0,-20.0,-19.0,1.0
maxcut,11,0.6,777,0.0,-11.0,-9.0,2.0
maxcut,11,0.6,777,0.05,-11.2551,-9.4205,1.8346
maxcut,11,0.6,777,0.1,-11.5207,-9.8502,1.6705
maxcut,11,0.6,777,0.15,-11.7976,-10.2899,1.5077
maxcut,11,0.6,777,0.2,-12.087,-10.7406,1.3464
maxcut,11,0.6,777,0.25,-12.3902,-11.2035,1.1867
maxcut,11,0.6,777,0.3,-12.7094,-11.6801,1.0293
maxcut,11,0.6,777,0.35,-13.0473,-12.1723,0.875
maxcut,11,0.6,777,0.4,-13.4074,-12.6826,0.7248
maxcut,11,0.6,777,0.45,-13.7948,-13.2139,0.5809
maxcut,11,0.6,777,0.5,-14.2157,-13.7702,0.4455
maxcut,11,0.6,777,0.55,-14.6782,-14.3564,0.3218
maxcut,11,0.6,777,0.6,-15.1917,-14.9788,0.2129
maxcut,11,0.6,777,0.65,-15.7674,-15.6454,0.122
maxcut,11,0.6,777,0.7,-16.4192,-16.3655,0.0537
maxcut,11,0.6,777,0.75,-17.1631,-17.1485,0.0146
maxcut,11,0.6,777,0.8,-18.0013,-17.9992,0.0021
maxcut,11,0.6,777,0.85,-18.9156,-18.9154,0.0002
maxcut,11,0.6,777,0.9,-19.8917,-19.8677,0.024
maxcut,11,0.6,777,0.95,-20.9219,-20.9159,0.006
maxcut,11,0.6,777,1.0,-22.0,-21.0,1.0
maxcut,11,0.7,777,0.0,-11.0,-9.0,2.0
maxcut,11,0.7,777,0.05,-11.3808,-9.5543,1.8265
maxcut,11,0.7,777,0.1,-11.7732,-10.1193,1.6539
maxcut,11,0.7,777,0.15,-12.1778,-10.6955,1.4823
maxcut,11,0.7,777,0.2,-12.5951,-11.2838,1.3113
maxcut,11,0.7,777,0.25,-13.0265,-11.8854,1.1411
maxcut,11,0.7,777,0.3,-13.4738,-12.5019,0.9719
maxcut,11,0.7,777,0.35,-13.9399,-13.1355,0.8044
maxcut,11,0.7,777,0.4,-14.4287,-13.7888,0.6399
maxcut,11,0.7,777,0.45,-14.9469,-14.4657,0.4812
maxcut,11,0.7,777,0.5,-15.5039,-15.1712,0.3327
maxcut,11,0.7,777,0.55,-16.1142,-15.912,0.2022
maxcut,11,0.7,777,0.6,-16.7971,-16.6973,0.0998
maxcut,11,0.7,777,0.65,-17.5737,-17.5384,0.0353
maxcut,11,0.7,777,0.7,-18.4528,-18.4449,0.0079
maxcut,11,0.7,777,0.75,-19.4193,-19.4182,0.0011
maxcut,11,0.7,777,0.8,-20.451,-20.4509,0.0001
maxcut,11,0.7,777,0.85,-21.533,-21.2379,0.2951
maxcut,11,0.7,777,0.9,-22.656,-22.4571,0.1989
maxcut,11,0.7,777,0.95,-23.8133,-23.7134,0.0999
maxcut,11,0.7,777,1.0,-25.0,-24.0,1.0
maxcut,11,0.8,777,0.0,-11.0,-9.0,2.0
maxcut,11,0.8,777,0.05,-11.4814,-9.6598,1.8216
maxcut,11,0.8,777,0.1,-11.9754,-10.3314,1.644
maxcut,11,0.8,777,0.15,-12.4822,-11.0154,1.4668
maxcut,11,0.8,777,0.2,-13.0026,-11.7127,1.2899
maxcut,11,0.8,777,0.25,-13.5376,-12.4246,1.113
maxcut,11,0.8,777,0.3,-14.0894,-13.1532,0.9362
maxcut,11,0.8,777,0.35,-14.661,-13.9011,0.7599
maxcut,11,0.8,777,0.4,-15.2575,-14.6724,0.5851
maxcut,11,0.8,777,0.45,-15.8872,-15.4729,0.4143
maxcut,11,0.8,777,0.5,-16.5655,-16.3112,0.2543
maxcut,11,0.8,777,0.55,-17.3205,-17.1996,0.1209
maxcut,11,0.8,777,0.6,-18.1908,-18.1522,0.0386
maxcut,11,0.8,777,0.65,-19.1876,-19.1796,0.008
maxcut,11,0.8,777,0.7,-20.2828,-20.2817,0.0011
maxcut,11,0.8,777,0.75,-21.4501,-21.45,0.0001
maxcut,11,0.8,777,0.8,-22.6746,-21.8176,0.857
maxcut,11,0.8,777,0.85,-23.9474,-23.066,0.8814
maxcut,11,0.8,777,0.9,-25.2625,-24.3489,0.9136
maxcut,11,0.8,777,0.95,-26.6149,-25.6616,0.9533
maxcut,11,0.8,777,1.0,-28.0,-27.0,1.0
maxcut,11,0.9,777,0.0,-11.0,-9.0,2.0
maxcut,11,0.9,777,0.05,-11.607,-9.7722,1.8348
maxcut,11,0.9,777,0.1,-12.2275,-10.5559,1.6716
maxcut,11,0.9,777,0.15,-12.8611,-11.3508,1.5103
maxcut,11,0.9,777,0.2,-13.5076,-12.1572,1.3504
maxcut,11,0.9,777,0.25,-14.1677,-12.9755,1.1922
maxcut,11,0.9,777,0.3,-14.842,-13.8065,1.0355
maxcut,11,0.9,777,0.35,-15.532,-14.6514,0.8806
maxcut,11,0.9,777,0.4,-16.2401,-15.5118,0.7283
maxcut,11,0.9,777,0.45,-16.9694,-16.3899,0.5795
maxcut,11,0.9,777,0.5,-17.7251,-17.2888,0.4363
maxcut,11,0.9,777,0.55,-18.5148,-18.2129,0.3019
maxcut,11,0.9,777,0.6,-19.3504,-19.1684,0.182
maxcut,11,0.9,777,0.65,-20.2509,-20.1646,0.0863
maxcut,11,0.9,777,0.7,-21.2423,-21.2157,0.0266
maxcut,11,0.9,777,0.75,-22.344,-22.3398,0.0042
maxcut,11,0.9,777,0.8,-23.5475,-23.5472,0.0003
maxcut,11,0.9,777,0.85,-24.8307,-24.2597,0.571
maxcut,11,0.9,777,0.9,-26.175,-25.4676,0.7074
maxcut,11,0.9,777,0.95,-27.5677,-26.716,0.8517
maxcut,11,0.9,777,1.0,-29.0,-28.0,1.0
maxcut,12,0.5,777,0.0,-12.0,-10.0,2.0
maxcut,12,0.5,777,0.07,-12.175,-10.4123,1.7627
maxcut,12,0.5,777,0.13,-12.3684,-10.8424,1.526
maxcut,12,0.5,777,0.2,-12.583,-11.2934,1.2896
maxcut,12,0.5,777,0.27,-12.8236,-11.7696,1.054
maxcut,12,0.5,777,0.33,-13.0969,-12.2766,0.8203
maxcut,12,0.5,777,0.4,-13.414,-12.8221,0.5919
maxcut,12,0.5,777,0.47,-13.7931,-13.4166,0.3765
maxcut,12,0.5,777,0.53,-14.2655,-14.0731,0.1924
maxcut,12,0.5,777,0.6,-14.875,-14.8061,0.0689
maxcut,12,0.5,777,0.67,-15.6429,-15.6271,0.0158
maxcut,12,0.5,777,0.73,-16.5427,-16.5404,0.0023
maxcut,12,0.5,777,0.8,-17.5434,-17.5432,0.0002
maxcut,12,0.5,777,0.87,-18.6283,-18.5003,0.128
maxcut,12,0.5,777,0.93,-19.7852,-19.721,0.0642
maxcut,12,0.5,777,1.0,-21.0,-20.0,1.0
maxcut,12,0.6,777,0.0,-12.0,-10.0,2.0
maxcut,12,0.6,777,0.07,-12.4774,-10.7123,1.7651
maxcut,12,0.6,777,0.13,-12.9772,-11.4459,1.5313
maxcut,12,0.6,777,0.2,-13.502,-12.2035,1.2985
maxcut,12,0.6,777,0.27,-14.0559,-12.9892,1.0667
maxcut,12,0.6,777,0.33,-14.6456,-13.8089,0.8367
maxcut,12,0.6,777,0.4,-15.2822,-14.6717,0.6105
maxcut,12,0.6,777,0.47,-15.9846,-15.5915,0.3931
maxcut,12,0.6,777,0.53,-16.7876,-16.59,0.1976
maxcut,12,0.6,777,0.6,-17.7564,-17.6982,0.0582
maxcut,12,0.6,777,0.67,-18.9558,-18.9487,0.0071
maxcut,12,0.6,777,0.73,-20.3514,-20.3511,0.0003
maxcut,12,0.6,777,0.8,-21.8834,-21.3065,0.5769
maxcut,12,0.6,777,0.87,-23.5162,-22.8156,0.7006
maxcut,12,0.6,777,0.93,-25.227,-24.3832,0.8438
maxcut,12,0.6,777,1.0,-27.0,-26.0,1.0
maxcut,12,0.7,777,0.0,-12.0,-10.0,2.0
maxcut,12,0.7,777,0.07,-12.746,-10.9728,1.7732
maxcut,12,0.7,777,0.13,-13.5173,-11.9682,1.5491
maxcut,12,0.7,777,0.2,-14.3148,-12.9875,1.3273
maxcut,12,0.7,777,0.27,-15.1411,-14.0331,1.108
maxcut,12,0.7,777,0.33,-16.0003,-15.1089,0.8914
maxcut,12,0.7,777,0.4,-16.8995,-16.2208,0.6787
maxcut,12,0.7,777,0.47,-17.8502,-17.3778,0.4724
maxcut,12,0.7,777,0.53,-18.8733,-18.5942,0.2791
maxcut,12,0.7,777,0.6,-20.0107,-19.8931,0.1176
maxcut,12,0.7,777,0.67,-21.3317,-21.3066,0.0251
maxcut,12,0.7,777,0.73,-22.8597,-22.8576,0.0021
maxcut,12,0.7,777,0.8,-24.5295,-24.5294,0.0001
maxcut,12,0.7,777,0.87,-26.2902,-26.1227,0.1675
maxcut,12,0.7,777,0.93,-28.1181,-28.0279,0.0902
maxcut,12,0.7,777,1.0,-30.0,-29.0,1.0
maxcut,12,0.8,777,0.0,-12.0,-10.0,2.0
maxcut,12,0.8,777,0.07,-12.8803,-11.1122,1.7681
maxcut,12,0.8,777,0.13,-13.7871,-12.2485,1.5386
maxcut,12,0.8,777,0.2,-14.7207,-13.41,1.3107
maxcut,12,0.8,777,0.27,-15.6833,-14.599,1.0843
maxcut,12,0.8,777,0.33,-16.6789,-15.8194,0.8595
maxcut,12,0.8,777,0.4,-17.7153,-17.0775,0.6378
maxcut,12,0.8,777,0.47,-18.8063,-18.3826,0.4237
maxcut,12,0.8,777,0.53,-19.9783,-19.7491,0.2292
maxcut,12,0.8,777,0.6,-21.2805,-21.1963,0.0842
maxcut,12,0.8,777,0.67,-22.7635,-22.7465,0.017
maxcut,12,0.8,777,0.73,-24.4156,-24.4139,0.0017
maxcut,12,0.8,777,0.8,-26.1935,-25.9595,0.234
maxcut,12,0.8,777,0.87,-28.0646,-27.8856,0.179
maxcut,12,0.8,777,0.93,-30.0054,-29.9026,0.1028
maxcut,12,0.8,777,1.0,-32.0,-31.0,1.0
maxcut,12,0.9,777,0.0,-12.0,-10.0,2.0
maxcut,12,0.9,777,0.07,-13.0816,-11.3076,1.774
maxcut,12,0.9,777,0.13,-14.1911,-12.6398,1.5513
maxcut,12,0.9,777,0.2,-15.3274,-13.9963,1.3311
maxcut,12,0.9,777,0.27,-16.4913,-15.3786,1.1127
maxcut,12,0.9,777,0.33,-17.6856,-16.7895,0.8961
maxcut,12,0.9,777,0.4,-18.9159,-18.2341,0.6818
maxcut,12,0.9,777,0.47,-20.1929,-19.7206,0.4723
maxcut,12,0.9,777,0.53,-21.5373,-21.2624,0.2749
maxcut,12,0.9,777,0.6,-22.9918,-22.8794,0.1124
maxcut,12,0.9,777,0.67,-24.622,-24.5979,0.0241
maxcut,12,0.9,777,0.73,-26.4429,-26.4406,0.0023
maxcut,12,0.9,777,0.8,-28.4128,-28.2361,0.1767
maxcut,12,0.9,777,0.87,-30.506,-30.4274,0.0786
maxcut,12,0.9,777,0.93,-32.7071,-32.6882,0.0189
maxcut,12,0.9,777,1.0,-35.0,-34.0,1.0
maxcut,12,1.0,777,0.0,-12.0,-10.0,2.0
maxcut,12,1.0,777,0.07,-13.4167,-11.5784,1.8383
maxcut,12,1.0,777,0.13,-14.862,-13.1779,1.6841
maxcut,12,1.0,777,0.2,-16.3309,-14.7957,1.5352
maxcut,12,1.0,777,0.27,-17.8201,-16.4301,1.39
maxcut,12,1.0,777,0.33,-19.3281,-18.0801,1.248
maxcut,12,1.0,777,0.4,-20.8537,-19.7453,1.1084
maxcut,12,1.0,777,0.47,-22.3967,-21.4255,0.9712
maxcut,12,1.0,777,0.53,-23.9576,-23.1213,0.8363
maxcut,12,1.0,777,0.6,-25.5372,-24.8339,0.7033
maxcut,12,1.0,777,0.67,-27.1378,-26.5652,0.5726
maxcut,12,1.0,777,0.73,-28.7629,-28.3187,0.4442
maxcut,12,1.0,777,0.8,-30.4191,-30.1006,0.3185
maxcut,12,1.0,777,0.87,-32.1205,-31.9249,0.1956
maxcut,12,1.0,777,0.93,-33.9111,-33.8346,0.0765
maxcut,12,1.0,777,1.0,-36.0,-35.0,1.0
maxcut,13,0.5,777,0.0,-13.0,-11.0,2.0
maxcut,13,0.5,777,0.07,-13.3101,-11.539,1.7711
maxcut,13,0.5,777,0.13,-13.6422,-12.0983,1.5439
maxcut,13,0.5,777,0.2,-13.9997,-12.6811,1.3186
maxcut,13,0.5,777,0.27,-14.3876,-13.2918,1.0958
maxcut,13,0.5,777,0.33,-14.8129,-13.9367,0.8762
maxcut,13,0.5,777,0.4,-15.2861,-14.6247,0.6614
maxcut,13,0.5,777,0.47,-15.8234,-15.3694,0.454
maxcut,13,0.5,777,0.53,-16.4522,-16.1918,0.2604
maxcut,13,0.5,777,0.6,-17.221,-17.1202,0.1008
maxcut,13,0.5,777,0.67,-18.198,-18.1801,0.0179
maxcut,13,0.5,777,0.73,-19.3726,-19.3712,0.0014
maxcut,13,0.5,777,0.8,-20.6699,-20.476,0.1939
maxcut,13,0.5,777,0.87,-22.0518,-22.0517,0.0001
maxcut,13,0.5,777,0.93,-23.4992,-23.4261,0.0731
maxcut,13,0.5,777,1.0,-25.0,-24.0,1.0
maxcut,13,0.6,777,0.0,-13.0,-11.0,2.0
maxcut,13,0.6,777,0.07,-13.6796,-11.9155,1.7641
maxcut,13,0.6,777,0.13,-14.3863,-12.8556,1.5307
maxcut,13,0.6,777,0.2,-15.1231,-13.8233,1.2998
maxcut,13,0.6,777,0.27,-15.8949,-14.8225,1.0724
maxcut,13,0.6,777,0.33,-16.7095,-15.8592,0.8503
maxcut,13,0.6,777,0.4,-17.5787,-16.9412,0.6375
maxcut,13,0.6,777,0.47,-18.5198,-18.0789,0.4409
maxcut,13,0.6,777,0.53,-19.5565,-19.2862,0.2703
maxcut,13,0.6,777,0.6,-20.7174,-20.5822,0.1352
maxcut,13,0.6,777,0.67,-22.0377,-21.9968,0.0409
maxcut,13,0.6,777,0.73,-23.5694,-23.5663,0.0031
maxcut,13,0.6,777,0.8,-25.286,-25.2859,0.0001
maxcut,13,0.6,777,0.87,-27.1161,-27.0099,0.1062
maxcut,13,0.6,777,0.93,-29.0269,-28.9666,0.0603
maxcut,13,0.6,777,1.0,-31.0,-30.0,1.0
maxcut,13,0.7,777,0.0,-13.0,-11.0,2.0
maxcut,13,0.7,777,0.07,-14.0488,-12.2767,1.7721
maxcut,13,0.7,777,0.13,-15.1274,-13.5797,1.5477
maxcut,13,0.7,777,0.2,-16.2362,-14.9099,1.3263
maxcut,13,0.7,777,0.27,-17.377,-16.2698,1.1072
maxcut,13,0.7,777,0.33,-18.5541,-17.6636,0.8905
maxcut,13,0.7,777,0.4,-19.7749,-19.0982,0.6767
maxcut,13,0.7,777,0.47,-21.052,-20.5844,0.4676
maxcut,13,0.7,777,0.53,-22.4089,-22.1388,0.2701
maxcut,13,0.7,777,0.6,-23.8915,-23.7835,0.108
maxcut,13,0.7,777,0.67,-25.5629,-25.5397,0.0232
maxcut,13,0.7,777,0.73,-27.417,-27.4143,0.0027
maxcut,13,0.7,777,0.8,-29.4007,-29.4005,0.0002
maxcut,13,0.7,777,0.87,-31.4938,-31.4107,0.0831
maxcut,13,0.7,777,0.93,-33.7001,-33.6572,0.0429
maxcut,13,0.7,777,1.0,-36.0,-35.0,1.0
maxcut,13,0.8,777,0.0,-13.0,-11.0,2.0
maxcut,13,0.8,777,0.07,-14.183,-12.4128,1.7702
maxcut,13,0.8,777,0.13,-15.3972,-13.853,1.5442
maxcut,13,0.8,777,0.2,-16.642,-15.3211,1.3209
maxcut,13,0.8,777,0.27,-17.9193,-16.8193,1.1
maxcut,13,0.8,777,0.33,-19.2333,-18.3517,0.8816
maxcut,13,0.8,777,0.4,-20.5918,-19.9251,0.6667
maxcut,13,0.8,777,0.47,-22.0086,-21.5508,0.4578
maxcut,13,0.8,777,0.53,-23.5092,-23.2478,0.2614
maxcut,13,0.8,777,0.6,-25.1472,-25.0513,0.0959
maxcut,13,0.8,777,0.67,-27.0281,-27.0167,0.0114
maxcut,13,0.8,777,0.73,-29.1736,-29.1733,0.0003
maxcut,13,0.8,777,0.8,-31.4877,-30.8873,0.6004
maxcut,13,0.8,777,0.87,-33.9159,-33.1841,0.7318
maxcut,13,0.8,777,0.93,-36.4267,-35.5614,0.8653
maxcut,13,0.8,777,1.0,-39.0,-38.0,1.0
maxcut,13,0.9,777,0.0,-13.0,-11.0,2.0
maxcut,13,0.9,777,0.07,-14.4177,-12.6321,1.7856
maxcut,13,0.9,777,0.13,-15.8674,-14.2911,1.5763
maxcut,13,0.9,777,0.2,-17.3461,-15.9756,1.3705
maxcut,13,0.9,777,0.27,-18.8531,-17.6853,1.1678
maxcut,13,0.9,777,0.33,-20.3897,-19.4218,0.9679
maxcut,13,0.9,777,0.4,-21.9592,-21.1881,0.7711
maxcut,13,0.9,777,0.47,-23.5678,-22.9896,0.5782
maxcut,13,0.9,777,0.53,-25.2266,-24.8351,0.3915
maxcut,13,0.9,777,0.6,-26.9573,-26.7387,0.2186
maxcut,13,0.9,777,0.67,-28.8045,-28.7249,0.0796
maxcut,13,0.9,777,0.73,-30.8532,-30.8434,0.0098
maxcut,13,0.9,777,0.8,-33.1704,-33.1703,0.0001
maxcut,13,0.9,777,0.87,-35.6779,-35.1671,0.5108
maxcut,13,0.9,777,0.93,-38.2994,-37.5466,0.7528
maxcut,13,0.9,777,1.0,-41.0,-40.0,1.0
maxcut,13,1.0,777,0.0,-13.0,-11.0,2.0
maxcut,13,1.0,777,0.07,-14.7528,-12.9141,1.8387
maxcut,13,1.0,777,0.13,-16.5382,-14.853,1.6852
maxcut,13,1.0,777,0.2,-18.3497,-16.8128,1.5369
maxcut,13,1.0,777,0.27,-20.1835,-18.7912,1.3923
maxcut,13,1.0,777,0.33,-22.0374,-20.7867,1.2507
maxcut,13,1.0,777,0.4,-23.9102,-22.7987,1.1115
maxcut,13,1.0,777,0.47,-25.8015,-24.8269,0.9746
maxcut,13,1.0,777,0.53,-27.7116,-26.8718,0.8398
maxcut,13,1.0,777,0.6,-29.6416,-28.9346,0.707
maxcut,13,1.0,777,0.67,-31.5934,-31.0172,0.5762
maxcut,13,1.0,777,0.73,-33.5708,-33.123,0.4478
maxcut,13,1.0,777,0.8,-35.5802,-35.258,0.3222
maxcut,13,1.0,777,0.87,-37.6337,-37.4327,0.201
maxcut,13,1.0,777,0.93,-39.7559,-39.6673,0.0886
maxcut,13,1.0,777,1.0,-42.0,-40.0,2.0
maxcut,14,0.5,777,0.0,-14.0,-12.0,2.0
maxcut,14,0.5,777,0.07,-14.4115,-12.659,1.7525
maxcut,14,0.5,777,0.13,-14.8481,-13.3428,1.5053
maxcut,14,0.5,777,0.2,-15.3141,-14.0556,1.2585
maxcut,14,0.5,777,0.27,-15.8159,-14.8034,1.0125
maxcut,14,0.5,777,0.33,-16.3635,-15.5943,0.7692
maxcut,14,0.5,777,0.4,-16.9731,-16.4396,0.5335
maxcut,14,0.5,777,0.47,-17.6721,-17.3549,0.3172
maxcut,14,0.5,777,0.53,-18.5047,-18.361,0.1437
maxcut,14,0.5,777,0.6,-19.5247,-19.4835,0.0412
maxcut,14,0.5,777,0.67,-20.7535,-20.7476,0.0059
maxcut,14,0.5,777,0.73,-22.1651,-22.1647,0.0004
maxcut,14,0.5,777,0.8,-23.7237,-23.3373,0.3864
maxcut,14,0.5,777,0.87,-25.3987,-25.1343,0.2644
maxcut,14,0.5,777,0.93,-27.1639,-27.0308,0.1331
maxcut,14,0.5,777,1.0,-29.0,-28.0,1.0
maxcut,14,0.6,777,0.0,-14.0,-12.0,2.0
maxcut,14,0.6,777,0.07,-14.8144,-13.0543,1.7601
maxcut,14,0.6,777,0.13,-15.6584,-14.1361,1.5223
maxcut,14,0.6,777,0.2,-16.534,-15.2481,1.2859
maxcut,14,0.6,777,0.27,-17.4456,-16.395,1.0506
maxcut,14,0.6,777,0.33,-18.4011,-17.5839,0.8172
maxcut,14,0.6,777,0.4,-19.4141,-18.8258,0.5883
maxcut,14,0.6,777,0.47,-20.5091,-20.1375,0.3716
maxcut,14,0.6,777,0.53,-21.729,-21.5419,0.1871
maxcut,14,0.6,777,0.6,-23.13,-23.0639,0.0661
maxcut,14,0.6,777,0.67,-24.7357,-24.7203,0.0154
maxcut,14,0.6,777,0.73,-26.5184,-26.5161,0.0023
maxcut,14,0.6,777,0.8,-28.4521,-28.4519,0.0002
maxcut,14,0.6,777,0.87,-30.5227,-30.4942,0.0285
maxcut,14,0.6,777,0.93,-32.7113,-32.7029,0.0084
maxcut,14,0.6,777,1.0,-35.0,-34.0,1.0
maxcut,14,0.7,777,0.0,-14.0,-12.0,2.0
maxcut,14,0.7,777,0.07,-15.318,-13.5457,1.7723
maxcut,14,0.7,777,0.13,-16.6704,-15.1216,1.5488
maxcut,14,0.7,777,0.2,-18.057,-16.7281,1.3289
maxcut,14,0.7,777,0.27,-19.4795,-18.3676,1.1119
maxcut,14,0.7,777,0.33,-20.9419,-20.0441,0.8978
maxcut,14,0.7,777,0.4,-22.4511,-21.7648,0.6863
maxcut,14,0.7,777,0.47,-24.0189,-23.5413,0.4776
maxcut,14,0.7,777,0.53,-25.6675,-25.394,0.2735
maxcut,14,0.7,777,0.6,-27.4523,-27.358,0.0943
maxcut,14,0.7,777,0.67,-29.4885,-29.4777,0.0108
maxcut,14,0.7,777,0.73,-31.7654,-31.765,0.0004
maxcut,14,0.7,777,0.8,-34.1888,-33.8798,0.309
maxcut,14,0.7,777,0.87,-36.7158,-36.512,0.2038
maxcut,14,0.7,777,0.93,-39.3243,-39.2257,0.0986
maxcut,14,0.7,777,1.0,-42.0,-41.0,1.0
maxcut,14,0.8,777,0.0,-14.0,-12.0,2.0
maxcut,14,0.8,777,0.07,-15.4521,-13.6783,1.7738
maxcut,14,0.8,777,0.13,-16.9394,-15.3873,1.5521
maxcut,14,0.8,777,0.2,-18.4604,-17.1265,1.3339
maxcut,14,0.8,777,0.27,-20.0161,-18.8974,1.1187
maxcut,14,0.8,777,0.33,-21.6097,-20.7028,0.9069
maxcut,14,0.8,777,0.4,-23.2474,-22.5478,0.6996
maxcut,14,0.8,777,0.47,-24.9396,-24.44,0.4996
maxcut,14,0.8,777,0.53,-26.7037,-26.3905,0.3132
maxcut,14,0.8,777,0.6,-28.5698,-28.4144,0.1554
maxcut,14,0.8,777,0.67,-30.5821,-30.5304,0.0517
maxcut,14,0.8,777,0.73,-32.7684,-32.7585,0.0099
maxcut,14,0.8,777,0.8,-35.1197,-35.1188,0.0009
maxcut,14,0.8,777,0.87,-37.6318,-37.5684,0.0634
maxcut,14,0.8,777,0.93,-40.2747,-40.2375,0.0372
maxcut,14,0.8,777,1.0,-43.0,-42.0,1.0
maxcut,14,0.9,777,0.0,-14.0,-12.0,2.0
maxcut,14,0.9,777,0.07,-15.6869,-13.914,1.7729
maxcut,14,0.9,777,0.13,-17.4103,-15.8601,1.5502
maxcut,14,0.9,777,0.2,-19.1672,-17.8368,1.3304
maxcut,14,0.9,777,0.27,-20.9577,-19.8444,1.1133
maxcut,14,0.9,777,0.33,-22.7846,-21.8854,0.8992
maxcut,14,0.9,777,0.4,-24.6541,-23.9645,0.6896
maxcut,14,0.9,777,0.47,-26.5773,-26.0893,0.488
