fraction,gs,fes,gap,num_qubits
0.0,-11.0,-9.0,2.0,11
0.02,-10.6481,-8.7021,1.946,11
0.04,-10.3041,-8.4104,1.8937,11
0.06,-9.9676,-8.1251,1.8425,11
0.08,-9.6386,-7.8461,1.7925,11
0.1,-9.3168,-7.5734,1.7434,11
0.12,-9.0019,-7.3069,1.695,11
0.14,-8.6938,-7.0464,1.6474,11
0.16,-8.3923,-6.792,1.6003,11
0.18,-8.0972,-6.5435,1.5537,11
0.2,-7.8083,-6.3007,1.5076,11
0.22,-7.5254,-6.0637,1.4617,11
0.24,-7.2485,-5.8322,1.4163,11
0.26,-6.9772,-5.6061,1.3711,11
0.28,-6.7116,-5.3854,1.3262,11
0.3,-6.4516,-5.1699,1.2817,11
0.32,-6.197,-4.9596,1.2374,11
0.34,-5.9477,-4.7542,1.1935,11
0.36,-5.7038,-4.5538,1.15,11
0.38,-5.4652,-4.3583,1.1069,11
0.4,-5.232,-4.1675,1.0645,11
0.42,-5.0041,-3.9813,1.0228,11
0.44,-4.7817,-3.7998,0.9819,11
0.46,-4.565,-3.6229,0.9421,11
0.48,-4.354,-3.4505,0.9035,11
0.5,-4.1489,-3.2826,0.8663,11
0.52,-3.9502,-3.1192,0.831,11
0.54,-3.7581,-2.9603,0.7978,11
0.56,-3.573,-2.8062,0.7668,11
0.58,-3.3954,-2.6574,0.738,11
0.6,-3.2258,-2.5168,0.709,11
0.62,-3.0647,-2.3943,0.6704,11
0.64,-2.9127,-2.2835,0.6292,11
0.66,-2.7704,-2.1819,0.5885,11
0.68,-2.6381,-2.0892,0.5489,11
0.7000000000000001,-2.5163,-2.0056,0.5107,11
0.72,-2.4052,-1.9308,0.4744,11
0.74,-2.3052,-1.8645,0.4407,11
0.76,-2.2163,-1.8064,0.4099,11
0.78,-2.1386,-1.7558,0.3828,11
0.8,-2.0724,-1.7122,0.3602,11
0.8200000000000001,-2.0176,-1.6749,0.3427,11
0.84,-1.9744,-1.6434,0.331,11
0.86,-1.9427,-1.6171,0.3256,11
0.88,-1.9223,-1.5958,0.3265,11
0.9,-1.9128,-1.5796,0.3332,11
0.92,-1.9137,-1.5688,0.3449,11
0.9400000000000001,-1.9244,-1.5643,0.3601,11
0.96,-1.9442,-1.5673,0.3769,11
0.98,-1.9725,-1.5801,0.3924,11
1.0,-2.0089,-1.6054,0.4035,11
