fraction,gs,fes,gap,num_qubits
0.0,-20.0,-18.0,2.0,20
0.02,-19.4296,-17.4843,1.9453,20
0.04,-18.8712,-16.9788,1.8924,20
0.06,-18.3244,-16.4835,1.8409,20
0.08,-17.7889,-15.998,1.7909,20
0.1,-17.2643,-15.5223,1.742,20
0.12,-16.7501,-15.0562,1.6939,20
0.14,-16.2459,-14.5993,1.6466,20
0.16,-15.7515,-14.1516,1.5999,20
0.18,-15.2665,-13.7127,1.5538,20
0.2,-14.7905,-13.2824,1.5081,20
0.22,-14.3233,-12.8606,1.4627,20
0.24,-13.8647,-12.4471,1.4176,20
0.26,-13.4144,-12.0416,1.3728,20
0.28,-12.9722,-11.6442,1.328,20
0.3,-12.538,-11.2546,1.2834,20
0.32,-12.1117,-10.8729,1.2388,20
0.34,-11.6931,-10.4991,1.194,20
0.36,-11.2823,-10.1332,1.1491,20
0.38,-10.8792,-9.7751,1.1041,20
0.4,-10.4838,-9.4249,1.0589,20
0.42,-10.0963,-9.0824,1.0139,20
0.44,-9.7168,-8.7478,0.969,20
0.46,-9.3454,-8.4211,0.9243,20
0.48,-8.9826,-8.1025,0.8801,20
0.5,-8.6286,-7.792,0.8366,20
0.52,-8.2839,-7.4899,0.794,20
0.54,-7.9491,-7.1965,0.7526,20
0.56,-7.6249,-6.9121,0.7128,20
0.58,-7.3122,-6.637,0.6752,20
0.6,-7.0119,-6.3717,0.6402,20
0.62,-6.725,-6.1167,0.6083,20
0.64,-6.4529,-5.8724,0.5805,20
0.66,-6.1966,-5.6395,0.5571,20
0.68,-5.9576,-5.4189,0.5387,20
0.7000000000000001,-5.7367,-5.2118,0.5249,20
0.72,-5.5349,-5.0199,0.515,20
0.74,-5.3529,-4.8451,0.5078,20
0.76,-5.1911,-4.7075,0.4836,20
0.78,-5.0497,-4.591,0.4587,20
0.8,-4.9288,-4.4949,0.4339,20
0.8200000000000001,-4.8285,-4.4187,0.4098,20
0.84,-4.7488,-4.3622,0.3866,20
0.86,-4.6899,-4.3249,0.365,20
0.88,-4.6519,-4.3064,0.3455,20
0.9,-4.635,-4.3063,0.3287,20
0.92,-4.6394,-4.3243,0.3151,20
0.9400000000000001,-4.6651,-4.3597,0.3054,20
0.96,-4.7119,-4.412,0.2999,20
0.98,-4.7795,-4.4805,0.299,20
1.0,-4.8672,-4.5644,0.3028,20
