fraction,gs,fes,gap,num_qubits
0.0,-17.0,-15.0,2.0,17
0.02,-16.6139,-14.667,1.9469,17
0.04,-16.2302,-14.3356,1.8946,17
0.06,-15.8489,-14.006,1.8429,17
0.08,-15.47,-13.678,1.792,17
0.1,-15.0937,-13.3518,1.7419,17
0.12,-14.7199,-13.0274,1.6925,17
0.14,-14.3487,-12.705,1.6437,17
0.16,-13.9802,-12.3845,1.5957,17
0.18,-13.6144,-12.066,1.5484,17
0.2,-13.2513,-11.7497,1.5016,17
0.22,-12.891,-11.4355,1.4555,17
0.24,-12.5336,-11.1235,1.4101,17
0.26,-12.1792,-10.8139,1.3653,17
0.28,-11.8277,-10.5067,1.321,17
0.3,-11.4795,-10.202,1.2775,17
0.32,-11.1344,-9.9,1.2344,17
0.34,-10.7927,-9.6007,1.192,17
0.36,-10.4544,-9.3043,1.1501,17
0.38,-10.1198,-9.011,1.1088,17
0.4,-9.7889,-8.7207,1.0682,17
0.42,-9.4621,-8.4338,1.0283,17
0.44,-9.1395,-8.1503,0.9892,17
0.46,-8.8213,-7.8705,0.9508,17
0.48,-8.508,-7.5945,0.9135,17
0.5,-8.1998,-7.3226,0.8772,17
0.52,-7.8971,-7.055,0.8421,17
0.54,-7.6004,-6.7922,0.8082,17
0.56,-7.3102,-6.5344,0.7758,17
0.58,-7.0271,-6.2822,0.7449,17
0.6,-6.7516,-6.0363,0.7153,17
0.62,-6.4844,-5.7974,0.687,17
0.64,-6.2261,-5.5663,0.6598,17
0.66,-5.9775,-5.3441,0.6334,17
0.68,-5.7391,-5.1317,0.6074,17
0.7000000000000001,-5.5117,-4.9299,0.5818,17
0.72,-5.2958,-4.7394,0.5564,17
0.74,-5.0918,-4.5711,0.5207,17
0.76,-4.9005,-4.4197,0.4808,17
0.78,-4.7222,-4.2812,0.441,17
0.8,-4.5574,-4.1563,0.4011,17
0.8200000000000001,-4.4068,-4.0455,0.3613,17
0.84,-4.2709,-3.9494,0.3215,17
0.86,-4.1506,-3.8688,0.2818,17
0.88,-4.0466,-3.8044,0.2422,17
0.9,-3.9601,-3.7573,0.2028,17
0.92,-3.8923,-3.7287,0.1636,17
0.9400000000000001,-3.8452,-3.7202,0.125,17
0.96,-3.8216,-3.7341,0.0875,17
0.98,-3.8278,-3.7737,0.0541,17
1.0,-3.877,-3.8399,0.0371,17
