fraction,gs,fes,gap,num_qubits
0.0,-17.0,-15.0,2.0,17
0.02,-16.5448,-14.5988,1.946,17
0.04,-16.0975,-14.2039,1.8936,17
0.06,-15.658,-13.8156,1.8424,17
0.08,-15.2259,-13.4337,1.7922,17
0.1,-14.8013,-13.0582,1.7431,17
0.12,-14.3838,-12.6892,1.6946,17
0.14,-13.9733,-12.3265,1.6468,17
0.16,-13.5696,-11.97,1.5996,17
0.18,-13.1727,-11.6198,1.5529,17
0.2,-12.7822,-11.2757,1.5065,17
0.22,-12.3982,-10.9376,1.4606,17
0.24,-12.0205,-10.6054,1.4151,17
0.26,-11.6491,-10.2792,1.3699,17
0.28,-11.2837,-9.9587,1.325,17
0.3,-10.9245,-9.6439,1.2806,17
0.32,-10.5714,-9.3348,1.2366,17
0.34,-10.2244,-9.0313,1.1931,17
0.36,-9.8835,-8.7334,1.1501,17
0.38,-9.5488,-8.4411,1.1077,17
0.4,-9.2205,-8.1542,1.0663,17
0.42,-8.8987,-7.8729,1.0258,17
0.44,-8.5836,-7.5972,0.9864,17
0.46,-8.2755,-7.3272,0.9483,17
0.48,-7.9747,-7.0628,0.9119,17
0.5,-7.6816,-6.8044,0.8772,17
0.52,-7.3966,-6.5521,0.8445,17
0.54,-7.1203,-6.3063,0.814,17
0.56,-6.8533,-6.0679,0.7854,17
0.58,-6.5963,-5.8406,0.7557,17
0.6,-6.3499,-5.6323,0.7176,17
0.62,-6.1148,-5.4371,0.6777,17
0.64,-5.8917,-5.2531,0.6386,17
0.66,-5.6814,-5.0807,0.6007,17
0.68,-5.4844,-4.9199,0.5645,17
0.7000000000000001,-5.3014,-4.7709,0.5305,17
0.72,-5.1329,-4.6338,0.4991,17
0.74,-4.9793,-4.5084,0.4709,17
0.76,-4.8413,-4.3948,0.4465,17
0.78,-4.7193,-4.2927,0.4266,17
0.8,-4.6138,-4.2022,0.4116,17
0.8200000000000001,-4.5255,-4.1232,0.4023,17
0.84,-4.4548,-4.0689,0.3859,17
0.86,-4.4023,-4.0456,0.3567,17
0.88,-4.3683,-4.0386,0.3297,17
0.9,-4.3532,-4.0475,0.3057,17
0.92,-4.3574,-4.072,0.2854,17
0.9400000000000001,-4.3812,-4.1115,0.2697,17
0.96,-4.4247,-4.1654,0.2593,17
0.98,-4.4877,-4.2327,0.255,17
1.0,-4.5698,-4.3129,0.2569,17
