fraction,gs,fes,gap,num_qubits
0.0,-19.0,-17.0,2.0,19
0.02,-18.3801,-16.4347,1.9454,19
0.04,-17.7774,-15.8841,1.8933,19
0.06,-17.191,-15.3478,1.8432,19
0.08,-16.6201,-14.8253,1.7948,19
0.1,-16.0638,-14.316,1.7478,19
0.12,-15.5215,-13.8215,1.7,19
0.14,-14.9923,-13.3413,1.651,19
0.16,-14.4757,-12.8732,1.6025,19
0.18,-13.971,-12.4168,1.5542,19
0.2,-13.4777,-11.9714,1.5063,19
0.22,-12.9954,-11.5366,1.4588,19
0.24,-12.5236,-11.112,1.4116,19
0.26,-12.062,-10.6972,1.3648,19
0.28,-11.6103,-10.2918,1.3185,19
0.3,-11.1681,-9.8955,1.2726,19
0.32,-10.7354,-9.5082,1.2272,19
0.34,-10.3119,-9.1296,1.1823,19
0.36,-9.8976,-8.7596,1.138,19
0.38,-9.4923,-8.398,1.0943,19
0.4,-9.0961,-8.0449,1.0512,19
0.42,-8.709,-7.7001,1.0089,19
0.44,-8.3312,-7.3638,0.9674,19
0.46,-7.9628,-7.0359,0.9269,19
0.48,-7.6041,-6.7167,0.8874,19
0.5,-7.2554,-6.4063,0.8491,19
0.52,-6.917,-6.105,0.812,19
0.54,-6.5895,-5.8131,0.7764,19
0.56,-6.2734,-5.5311,0.7423,19
0.58,-5.9693,-5.2666,0.7027,19
0.6,-5.6781,-5.0148,0.6633,19
0.62,-5.4005,-4.774,0.6265,19
0.64,-5.1375,-4.5443,0.5932,19
0.66,-4.8901,-4.326,0.5641,19
0.68,-4.6593,-4.1194,0.5399,19
0.7000000000000001,-4.4463,-3.9385,0.5078,19
0.72,-4.2519,-3.7825,0.4694,19
0.74,-4.0769,-3.6448,0.4321,19
0.76,-3.9218,-3.5251,0.3967,19
0.78,-3.7869,-3.4228,0.3641,19
0.8,-3.6721,-3.3372,0.3349,19
0.8200000000000001,-3.5776,-3.2673,0.3103,19
0.84,-3.503,-3.212,0.291,19
0.86,-3.4483,-3.1704,0.2779,19
0.88,-3.413,-3.1414,0.2716,19
0.9,-3.3966,-3.1245,0.2721,19
0.92,-3.3984,-3.1195,0.2789,19
0.9400000000000001,-3.4175,-3.1266,0.2909,19
0.96,-3.4527,-3.1467,0.306,19
0.98,-3.503,-3.182,0.321,19
1.0,-3.5676,-3.2361,0.3315,19
