fraction,gs,fes,gap,num_qubits
0.0,-23.0,-21.0,2.0,23
0.02,-22.2423,-20.2968,1.9455,23
0.04,-21.5038,-19.6105,1.8933,23
0.06,-20.7837,-18.9415,1.8422,23
0.08,-20.0815,-18.2897,1.7918,23
0.1,-19.3965,-17.6542,1.7423,23
0.12,-18.728,-17.0345,1.6935,23
0.14,-18.0755,-16.43,1.6455,23
0.16,-17.4383,-15.8403,1.598,23
0.18,-16.816,-15.2648,1.5512,23
0.2,-16.2079,-14.7033,1.5046,23
0.22,-15.6137,-14.1551,1.4586,23
0.24,-15.033,-13.6201,1.4129,23
0.26,-14.4653,-13.0977,1.3676,23
0.28,-13.9104,-12.5878,1.3226,23
0.3,-13.3679,-12.0901,1.2778,23
0.32,-12.8378,-11.6044,1.2334,23
0.34,-12.3198,-11.1304,1.1894,23
0.36,-11.8139,-10.668,1.1459,23
0.38,-11.32,-10.2171,1.1029,23
0.4,-10.8382,-9.7776,1.0606,23
0.42,-10.3686,-9.3497,1.0189,23
0.44,-9.9114,-8.9332,0.9782,23
0.46,-9.4669,-8.5283,0.9386,23
0.48,-9.0355,-8.1351,0.9004,23
0.5,-8.6178,-7.754,0.8638,23
0.52,-8.2144,-7.3851,0.8293,23
0.54,-7.8261,-7.029,0.7971,23
0.56,-7.4536,-6.6862,0.7674,23
0.58,-7.098,-6.3575,0.7405,23
0.6,-6.7602,-6.044,0.7162,23
0.62,-6.4413,-5.7669,0.6744,23
0.64,-6.1423,-5.5105,0.6318,23
0.66,-5.864,-5.274,0.59,23
0.68,-5.6073,-5.0579,0.5494,23
0.7000000000000001,-5.3727,-4.8624,0.5103,23
0.72,-5.1607,-4.6874,0.4733,23
0.74,-4.9715,-4.5328,0.4387,23
0.76,-4.8055,-4.398,0.4075,23
0.78,-4.6627,-4.2826,0.3801,23
0.8,-4.5432,-4.1859,0.3573,23
0.8200000000000001,-4.4471,-4.1072,0.3399,23
0.84,-4.3743,-4.0456,0.3287,23
0.86,-4.3243,-4.0005,0.3238,23
0.88,-4.2966,-3.9714,0.3252,23
0.9,-4.2902,-3.958,0.3322,23
0.92,-4.3041,-3.9606,0.3435,23
0.9400000000000001,-4.337,-3.9795,0.3575,23
0.96,-4.3878,-4.0156,0.3722,23
0.98,-4.4554,-4.0699,0.3855,23
1.0,-4.5386,-4.1433,0.3953,23
